With Rotated Coordinates: Normal Score Transform: pygeostat_saved_data
 7
X
Y
Z
value
NS_value
Rotated X
Rotated Y
47.770000 30.670000 0.500000 165.458893     -0.28911  44.915154      34.716721    
9.870000 72.339996 0.500000 227.343399      0.05957  3.5275956      72.924948    
7.600000 96.019997 0.500000 176.246704     -0.21150 -.79761439      96.316996    
45.610001 28.590000 0.500000 162.413300     -0.29565  42.944659      32.456380    
15.590000 18.379999 0.500000 609.767822      1.41353  13.928753      19.668816    
49.919998 70.309998 0.500000 137.289200     -0.36180  43.602117      74.393262    
45.279999 36.150002 0.500000 106.803299     -0.56437  41.957015      39.958852    
55.430000 40.709999 0.500000 348.921112      0.53522  51.670962      45.386128    
27.209999 96.120003 0.500000 1.954400     -1.46654  18.729047      98.125745    
98.510002 24.100000 0.500000 211.701096     -0.02193  96.034688      32.594005    
66.610001 86.760002 0.500000 389.505890      0.75959  58.794897      92.235298    
19.110001 44.990002 0.500000 243.880005      0.14780  15.116145      46.484348    
7.570000 37.660000 0.500000 317.177795      0.45029  4.2589086      38.176461    
83.400002 21.420000 0.500000 356.059998      0.57174  81.215764      28.607279    
64.959999 90.580002 0.500000 259.291687      0.23720  56.818239      95.896955    
42.099998 51.869999 0.500000 89.163300     -0.66274  37.419027      55.341875    
47.099998 74.160004 0.500000 503.107788      1.05265  40.457298      77.982838    
8.400000 40.540001 0.500000 156.662201     -0.31534  4.8347416      41.117842    
26.709999 21.860001 0.500000 391.565796      0.77642  24.703135      24.104747    
17.260000 44.430000 0.500000 221.412201      0.01567  13.321991      45.765239    
63.730000 29.290001 0.500000 583.816589      1.31801  60.934696      34.732979    
48.110001 7.190000 0.500000 49.231098     -0.90117  47.300278      11.355703    
94.680000 30.120001 0.500000 4.586700     -1.38028  91.694583      38.257291    
35.970001 39.919998 0.500000 693.219971      1.60953  32.353867      42.903082    
22.820000 18.910000 0.500000 185.274506     -0.14147  21.085048      20.826936    
74.660004 90.839996 0.500000 66.292503     -0.83716  66.458673      97.001370    
23.320000 14.990000 0.500000 60.297798     -0.87330  21.924796      16.965430    
13.630000 3.270000 0.500000 18.743299     -1.19394  13.293134      4.4454894    
96.300003 55.360001 0.500000 261.944092      0.25011  91.108610      63.542438    
90.000000 54.610001 0.500000 0.000000     -3.02334  84.897948      62.246210    
31.809999 83.250000 0.500000 0.000000     -1.86273  24.433237      85.705633    
88.800003 70.250000 0.500000 398.127808      0.81950  82.339401      77.722108    
24.820000 4.220000 0.500000 248.990005      0.17319  24.357755      6.3671471    
77.059998 69.230003 0.500000 214.600006     -0.00313  70.732969      75.682783    
72.309998 80.580002 0.500000 495.592194      1.04181  65.011827      86.575602    
38.250000 63.270000 0.500000 0.308900     -1.54436  32.590103      66.362946    
54.380001 51.200001 0.500000 195.858398     -0.10358  49.710695      55.744699    
61.099998 81.419998 0.500000 184.214996     -0.15414  53.771274      86.435386    
67.459999 91.910004 0.500000 76.598900     -0.76798  59.192809      97.439785    
45.820000 53.419998 0.500000 41.741100     -0.96909  40.989782      57.210195    
17.549999 26.480000 0.500000 504.497803      1.07472  15.175332      27.908819    
35.360001 48.950001 0.500000 482.136597      0.99961  30.959172      51.845559    
97.570000 33.970001 0.500000 0.000000     -1.60953  94.238036      42.344521    
61.750000 77.190002 0.500000 236.482498      0.09729  54.787471      82.278138    
15.310000 64.599998 0.500000 858.669983      2.02859  9.6214801      65.688530    
95.570000 22.150000 0.500000 284.837799      0.35512  93.275828      30.395187    
93.489998 21.629999 0.500000 282.811096      0.34180  91.249062      29.695880    
51.900002 78.660004 0.500000 251.459106      0.20509  44.846836      82.884062    
2.980000 64.540001 0.500000 177.182205     -0.20509 -2.6563715      64.554131    
95.930000 40.509998 0.500000 9.561100     -1.31801  92.034278      48.716696    
65.389999 68.440002 0.500000 354.035614      0.56437  59.176231      73.878681    
39.599998 56.570000 0.500000 31.750000     -1.08595  34.518908      59.806101    
8.100000 54.740002 0.500000 281.348907      0.32854  3.2982716      55.237661    
26.799999 27.379999 0.500000 295.754211      0.38195  24.311693      29.611584    
50.599998 64.389999 0.500000 0.000000     -1.73636  44.795492      68.555056    
51.880001 44.160000 0.500000 402.385010      0.84609  47.833784      48.513598    
35.490002 43.410000 0.500000 867.247803      2.08028  31.571521      46.337969    
63.070000 60.150002 0.500000 48.055599     -0.92014  57.587582      65.418026    
92.989998 12.430000 0.500000 102.753304     -0.57913  91.552797      20.487312    
93.160004 89.589996 0.500000 12.638900     -1.23320  84.997219      97.368508    
91.660004 13.190000 0.500000 184.681702     -0.14780  90.161626      21.128504    
15.330000 16.450001 0.500000 384.345612      0.72655  13.837953      17.723501    
79.099998 90.010002 0.500000 165.626694     -0.28258  70.954110      96.561506    
90.900002 25.969999 0.500000 152.614395     -0.34180  88.290666      33.793632    
25.660000 82.690002 0.500000 0.000000     -1.68236  18.355447      84.611758    
19.950001 52.459999 0.500000 950.764893      2.28182  15.301895      53.999130    
66.459999 31.410000 0.500000 560.609985      1.24672  63.469537      37.082846    
54.970001 86.129997 0.500000 85.807503     -0.69429  47.254100      90.593198    
7.600000 16.309999 0.500000 221.636703      0.02193  6.1495696      16.910318    
31.090000 93.470001 0.500000 9.676700     -1.28871  22.825246      95.823991    
16.700001 94.089996 0.500000 605.390930      1.39671  8.4359690      95.187456    
27.670000 89.550003 0.500000 0.000000     -2.67379  19.759910      91.620838    
2.330000 60.270000 0.500000 217.250000      0.00313 -2.9317429      60.243727    
51.270000 51.439999 0.500000 179.943298     -0.17956  46.591611      55.712729    
36.020000 33.060001 0.500000 579.722473      1.30322  33.001564      36.073548    
5.170000 90.519997 0.500000 281.403290      0.33517 -2.7390109      90.626136    
24.010000 23.379999 0.500000 126.393303     -0.41588  21.880934      25.383640    
4.130000 89.739998 0.500000 157.894196     -0.30877 -3.7070720      89.758463    
71.370003 48.259998 0.500000 320.628387      0.46421  66.892283      54.296660    
56.779999 78.720001 0.500000 366.387512      0.60904  49.703034      83.369151    
35.040001 46.880001 0.500000 637.956726      1.46654  30.820802      49.755546    
80.500000 1.250000 0.500000 195.949997     -0.09729  80.084729      8.2612806    
64.330002 88.959999 0.500000 379.339996      0.66274  56.331832      94.228208    
0.730000 11.280000 0.500000 133.301697     -0.37522 -.25589464      11.300700    
1.570000 74.019997 0.500000 221.821701      0.02820 -4.8872421      73.875163    
33.680000 65.059998 0.500000 1.560000     -1.48517  27.881485      67.747830    
58.000000 96.239998 0.500000 144.524399     -0.34845  49.391424      100.92881    
93.730003 13.310000 0.500000 175.593307     -0.21791  92.213289      21.428459    
48.590000 51.540001 0.500000 47.275600     -0.92975  43.913093      55.578773    
28.309999 12.070000 0.500000 407.453308      0.86416  27.150301      14.491449    
75.080002 29.490000 0.500000 440.246613      0.95912  72.224077      35.921435    
74.519997 12.220000 0.500000 129.481705     -0.39546  73.171383      18.668345    
91.449997 51.290001 0.500000 0.737500     -1.50432  86.631784      59.065219    
33.529999 41.450001 0.500000 873.608826      2.13821  29.789802      44.214603    
76.099998 32.490002 0.500000 690.503418      1.58706  72.978724      38.998920    
1.230000 6.750000 0.500000 0.000000     -2.13821 0.63701822      6.8315158    
13.510000 52.820000 0.500000 657.721130      1.50432  8.8550241      53.796478    
73.830002 67.790001 0.500000 249.382202      0.17956  67.640769      73.966748    
96.940002 76.330002 0.500000 168.319199     -0.26307  89.918518      84.488421    
18.549999 11.190000 0.500000 78.788902     -0.74297  17.504138      12.764158    
66.040001 26.000000 0.500000 83.500000     -0.70229  63.522650      31.656827    
73.620003 92.360001 0.500000 31.715599     -1.09732  65.290152      98.424949    
24.799999 36.230000 0.500000 521.259216      1.10884  21.547975      38.253596    
31.170000 91.220001 0.500000 3.835000     -1.39671  23.101042      93.589526    
32.279999 86.070000 0.500000 0.000000     -2.49771  24.655669      88.555865    
63.939999 13.170000 0.500000 275.706696      0.29565  62.548847      18.692622    
61.380001 26.830000 0.500000 360.353302      0.57913  58.808043      32.077523    
70.629997 6.870000 0.500000 584.732178      1.33310  69.762469      12.999667    
59.980000 48.279999 0.500000 341.205811      0.51365  55.543879      53.323880    
1.330000 1.900000 0.500000 6.237500     -1.36421  1.1593430      2.0086871    
31.940001 20.420000 0.500000 368.518311      0.61660  30.038739      23.126050    
24.379999 74.949997 0.500000 119.525002     -0.49940  17.754903      76.789647    
25.160000 19.120001 0.500000 333.786713      0.49940  23.397841      21.240082    
3.900000 37.470001 0.500000 503.402191      1.06362 0.61943358      37.667324    
32.400002 97.730003 0.500000 30.643299     -1.10884  23.758979      100.18196    
9.170000 41.200001 0.500000 107.566704     -0.55704  5.5442887      41.842441    
80.010002 7.490000 0.500000 370.774414      0.62419  79.052743      14.434829    
54.919998 58.619999 0.500000 206.190796     -0.04074  49.601941      63.183525    
20.139999 44.240002 0.500000 281.014404      0.32194  16.207590      45.826972    
82.610001 97.559998 0.500000 0.000000     -2.02859  73.792731      104.38869    
67.669998 27.830000 0.500000 234.181107      0.08470  64.986949      33.621927    
6.630000 41.820000 0.500000 204.248306     -0.05329  2.9599177      42.238705    
86.440002 37.959999 0.500000 434.297485      0.92975  82.802640      45.349292    
94.599998 54.169998 0.500000 121.685799     -0.47821  89.518790      62.208798    
41.000000 75.160004 0.500000 128.122498     -0.40905  34.293357      78.447383    
33.770000 52.139999 0.500000 422.572205      0.88251  29.097195      54.884840    
47.200001 51.880001 0.500000 40.224400     -0.98933  42.498751      55.796333    
82.349998 34.660000 0.500000 538.076721      1.19394  79.015813      41.705383    
12.390000 87.220001 0.500000 292.411102      0.37522  4.7411284      87.967962    
44.560001 57.200001 0.500000 9.940000     -1.27446  39.405128      60.865998    
65.089996 85.129997 0.500000 391.724487      0.78492  57.422741      90.479019    
36.639999 80.300003 0.500000 12.637500     -1.24672  29.501966      83.187824    
2.220000 95.660004 0.500000 156.317795     -0.32194 -6.1257664      95.489475    
8.290000 57.060001 0.500000 178.806702     -0.19231  3.2853473      57.565392    
68.379997 63.090000 0.500000 40.496700     -0.97916  62.621135      68.809633    
69.510002 58.639999 0.500000 82.922501     -0.71842  64.134683      64.475052    
13.370000 68.120003 0.500000 422.587799      0.89180  7.3820737      69.026058    
97.529999 64.089996 0.500000 364.784393      0.59402  91.573057      72.346414    
85.870003 13.420000 0.500000 380.245605      0.68634  84.373612      20.852997    
91.760002 21.070000 0.500000 191.898407     -0.10989  89.574456      28.987233    
85.739998 1.380000 0.500000 433.018890      0.91061  85.293457      8.8474818    
73.050003 91.500000 0.500000 44.242199     -0.94924  64.797275      97.518542    
23.030001 88.080002 0.500000 350.576691      0.54246  15.265687      89.752028    
93.620003 35.830002 0.500000 69.283302     -0.79348  90.140960      43.853179    
82.989998 33.799999 0.500000 600.266724      1.38028  79.728332      40.904435    
34.810001 91.769997 0.500000 39.395802     -1.03109  26.679256      94.454676    
69.800003 56.380001 0.500000 171.267502     -0.25011  64.620552      62.248929    
43.669998 5.170000 0.500000 208.476700     -0.03447  43.053225      8.9564177    
28.309999 30.230000 0.500000 471.301086      0.98933  25.567553      32.582345    
61.980000 87.940002 0.500000 212.728302     -0.01567  54.079671      93.007277    
82.620003 66.489998 0.500000 120.147797     -0.49231  76.510624      73.437791    
80.769997 80.260002 0.500000 250.077805      0.18593  73.467523      86.994157    
7.670000 94.809998 0.500000 98.174400     -0.63183 -.62242240      95.117702    
93.040001 72.360001 0.500000 182.238907     -0.16683  86.379366      80.193620    
87.290001 68.529999 0.500000 307.188904      0.42958  80.985053      75.877046    
68.000000 65.019997 0.500000 67.194397     -0.82830  62.074373      70.699167    
33.060001 85.930000 0.500000 0.000000     -1.58706  25.444905      88.484379    
31.920000 48.480000 0.500000 710.625916      1.65710  27.573224      51.077530    
74.099998 67.690002 0.500000 180.654205     -0.17319  67.918453      73.890661    
64.680000 71.820000 0.500000 510.158295      1.09732  58.174348      77.183937    
83.120003 77.790001 0.500000 373.781097      0.63183  76.023861      84.738372    
46.910000 71.419998 0.500000 108.184998     -0.54974  40.506830      75.236699    
2.480000 23.910000 0.500000 252.805603      0.21791 0.38666906      24.035161    
4.700000 41.299999 0.500000 244.548294      0.15414  1.0825830      41.552472    
41.310001 24.270000 0.500000 425.486694      0.90117  39.037534      27.778049    
38.599998 74.730003 0.500000 39.917801     -0.99961  31.939964      77.809844    
47.919998 77.849998 0.500000 627.306580      1.43076  40.952574      81.730258    
13.000000 50.560001 0.500000 392.078888      0.79348  8.5439367      51.500630    
32.009998 79.540001 0.500000 0.000000     -1.82833  24.955822      82.027182    
6.670000 60.849998 0.500000 154.851700     -0.32854  1.3411919      61.199774    
9.160000 37.529999 0.500000 243.003296      0.12882  5.8541885      38.185533    
68.230003 21.290001 0.500000 0.000000     -1.79597  66.114821      27.155623    
36.750000 64.529999 0.500000 2.398300     -1.43076  30.985995      67.487416    
76.220001 94.800003 0.500000 20.676701     -1.18126  67.667596      101.08227    
29.459999 71.599998 0.500000 0.000000     -1.98181  23.107544      73.895146    
32.310001 2.820000 0.500000 238.321106      0.10989  31.941273      5.6252712    
27.360001 54.590000 0.500000 401.113312      0.83716  22.498056      56.766850    
12.230000 46.340000 0.500000 166.036697     -0.27606  8.1446641      47.229577    
47.840000 48.700001 0.500000 246.417801      0.16048  43.413470      52.684213    
38.160000 82.959999 0.500000 91.463303     -0.64720  30.784349      85.970174    
26.230000 60.860001 0.500000 526.869202      1.14430  20.825888      62.914505    
2.270000 24.940001 0.500000 793.451111      1.86273 0.87697670E-01  25.042940    
32.290001 38.209999 0.500000 787.488770      1.82833  28.836907      40.878857    
93.449997 77.199997 0.500000 222.843307      0.04074  86.365969      85.050932    
46.310001 12.090000 0.500000 82.468300     -0.72655  45.080065      16.080176    
60.639999 13.740000 0.500000 242.073303      0.12250  59.211726      18.972839    
27.080000 83.500000 0.500000 0.000000     -1.63285  19.699448      85.542435    
20.639999 34.169998 0.500000 412.755493      0.87330  17.583346      35.838865    
0.910000 51.700001 0.500000 365.538300      0.60151 -3.5994148      51.582579    
74.199997 59.790001 0.500000 79.400803     -0.73474  68.706602      66.029438    
81.849998 88.290001 0.500000 223.478302      0.04702  73.843553      95.087728    
10.790000 20.299999 0.500000 482.946686      1.00999  8.9796793      21.163162    
16.750000 10.030000 0.500000 77.680000     -0.75959  15.812089      11.451692    
90.989998 93.660004 0.500000 3.380000     -1.41353  82.480746      101.23390    
85.900002 66.820000 0.500000 102.451103     -0.59402  79.749380      74.052408    
80.320000 45.880001 0.500000 202.179993     -0.07841  76.015653      52.705763    
18.309999 34.560001 0.500000 392.114502      0.80209  15.228221      36.024311    
12.000000 9.680000 0.500000 72.372200     -0.77642  11.110669      10.689034    
92.029999 36.970001 0.500000 98.325600     -0.62419  88.457649      44.850262    
62.450001 57.750000 0.500000 243.808899      0.14147  57.179116      62.973120    
16.930000 71.489998 0.500000 758.139893      1.70874  10.634812      72.693504    
85.620003 13.360000 0.500000 380.245605      0.67843  84.129792      20.771436    
68.769997 81.690002 0.500000 531.277771      1.16876  61.388554      87.372847    
76.739998 77.860001 0.500000 381.125000      0.71033  69.662033      84.252052    
21.420000 51.090000 0.500000 1046.204102      2.49771  16.885704      52.762463    
50.400002 38.419998 0.500000 0.000000     -2.37603  46.859691      42.666448    
40.270000 60.759998 0.500000 9.652200     -1.30322  34.821178      64.038550    
63.320000 42.470001 0.500000 220.183304      0.00940  59.377544      47.827091    
67.360001 74.000000 0.500000 288.287811      0.36180  60.654151      79.589219    
21.879999 49.770000 0.500000 1052.666626      2.67379  17.458998      51.487578    
36.980000 92.150002 0.500000 113.063301     -0.52800  28.807878      95.022363    
27.730000 71.970001 0.500000 0.000000     -1.76538  21.351880      74.112962    
74.290001 17.010000 0.500000 67.517502     -0.81077  72.524786      23.420072    
25.879999 79.059998 0.500000 0.000000     -1.65710  18.890985      81.014741    
67.639999 59.799999 0.500000 43.964401     -0.95912  62.170695      65.467656    
1.220000 52.860001 0.500000 255.509995      0.22433 -3.3916951      52.765183    
93.440002 35.439999 0.500000 69.283302     -0.80209  89.995635      43.448972    
79.900002 47.689999 0.500000 543.423279      1.21991  75.439501      54.472268    
81.919998 64.570000 0.500000 60.377499     -0.86416  75.980621      71.464090    
5.320000 57.540001 0.500000 109.627800     -0.54246 0.28481431      57.784712    
8.910000 84.459999 0.500000 124.153297     -0.44337  1.5149209      84.915161    
31.600000 88.669998 0.500000 0.179200     -1.56535  23.751653      91.086703    
84.910004 40.880001 0.500000 226.672501      0.05329  81.023969      48.124835    
76.980003 13.630000 0.500000 35.395000     -1.05265  75.499138      20.287383    
17.680000 34.750000 0.500000 566.364380      1.27446  14.584060      36.158679    
94.589996 20.700001 0.500000 380.462494      0.69429  92.425929      28.865293    
11.050000 40.029999 0.500000 88.750801     -0.67056  7.5191071      40.840744    
53.939999 81.260002 0.500000 209.818893     -0.02820  46.652465      85.651964    
80.480003 71.070000 0.500000 384.741089      0.73474  73.979594      77.813852    
42.849998 13.670000 0.500000 489.567810      1.03109  41.495522      17.352605    
30.930000 33.509998 0.500000 487.525604      1.02048  27.891713      36.078209    
37.320000 52.200001 0.500000 100.346703     -0.60151  32.628456      55.254017    
3.200000 24.650000 0.500000 592.384521      1.36421  1.0394340      24.835098    
88.820000 25.110001 0.500000 167.223297     -0.26956  86.293532      32.755623    
25.770000 62.709999 0.500000 1116.698853      3.02334  20.206401      64.717372    
6.680000 15.420000 0.500000 125.688301     -0.42958  5.3106390      15.943523    
94.639999 70.379997 0.500000 173.630798     -0.23720  88.145844      78.360599    
19.870001 40.950001 0.500000 230.916702      0.07213  16.225362      42.525959    
79.629997 12.040000 0.500000 252.419205      0.21150  78.277626      18.934396    
19.790001 69.800003 0.500000 966.505798      2.37603  13.631223      71.259205    
18.750000 34.380001 0.500000 392.114502      0.81077  15.682236      35.883345    
88.919998 11.070000 0.500000 363.809998      0.58656  87.616817      18.777764    
34.790001 92.660004 0.500000 39.698299     -1.00999  26.581763      95.339553    
73.820000 30.500000 0.500000 454.374512      0.96909  70.880842      36.817775    
97.459999 2.840000 0.500000 45.026699     -0.93945  96.841612      11.323391    
2.500000 87.750000 0.500000 48.753300     -0.91061 -5.1574296      87.633974    
57.720001 71.269997 0.500000 267.186615      0.27606  51.288769      76.029423    
41.360001 64.589996 0.500000 0.338300     -1.52403  35.573225      67.948973    
46.320000 46.959999 0.500000 94.539200     -0.63950  42.050905      50.818356    
