With Rotated Coordinates: Normal Score Transform: pygeostat_saved_data
 7
X
Y
Z
value
NS_value
Rotated X
Rotated Y
47.770000 30.670000 0.500000 165.458893     -0.28911  41.718477      38.499227    
9.870000 72.339996 0.500000 227.343399      0.05957 -2.8416559      72.954896    
7.600000 96.019997 0.500000 176.246704     -0.21150 -9.1891584      95.880964    
45.610001 28.590000 0.500000 162.413300     -0.29565  39.952481      36.075747    
15.590000 18.379999 0.500000 609.767822      1.41353  12.161500      20.807941    
49.919998 70.309998 0.500000 137.289200     -0.36180  36.952398      77.910348    
45.279999 36.150002 0.500000 106.803299     -0.56437  38.314712      43.463592    
55.430000 40.709999 0.500000 348.921112      0.53522  47.518677      49.716841    
27.209999 96.120003 0.500000 1.954400     -1.46654  10.105555      99.384691    
98.510002 24.100000 0.500000 211.701096     -0.02193  92.828493      40.839949    
66.610001 86.760002 0.500000 389.505890      0.75959  50.532329      97.008628    
19.110001 44.990002 0.500000 243.880005      0.14780  11.007245      47.624920    
7.570000 37.660000 0.500000 317.177795      0.45029 0.91540437      38.402377    
83.400002 21.420000 0.500000 356.059998      0.57174  78.413425      35.576840    
64.959999 90.580002 0.500000 259.291687      0.23720  48.244059      100.48407    
42.099998 51.869999 0.500000 89.163300     -0.66274  32.453274      58.392565    
47.099998 74.160004 0.500000 503.107788      1.05265  33.506694      81.212176    
8.400000 40.540001 0.500000 156.662201     -0.31534  1.2326879      41.382752    
26.709999 21.860001 0.500000 391.565796      0.77642  22.508265      26.166041    
17.260000 44.430000 0.500000 221.412201      0.01567  9.2825933      46.752176    
63.730000 29.290001 0.500000 583.816589      1.31801  57.675643      39.911618    
48.110001 7.190000 0.500000 49.231098     -0.90117  46.130572      15.434982    
94.680000 30.120001 0.500000 4.586700     -1.38028  88.011315      46.103420    
35.970001 39.919998 0.500000 693.219971      1.60953  28.491501      45.559649    
22.820000 18.910000 0.500000 185.274506     -0.14147  19.189626      22.585366    
74.660004 90.839996 0.500000 66.292503     -0.83716  57.751551      102.42451    
23.320000 14.990000 0.500000 60.297798     -0.87330  20.362731      18.811744    
13.630000 3.270000 0.500000 18.743299     -1.19394  12.855100      5.5871460    
96.300003 55.360001 0.500000 261.944092      0.25011  85.223826      71.241278    
90.000000 54.610001 0.500000 0.000000     -3.02334  79.149771      69.408688    
31.809999 83.250000 0.500000 0.000000     -1.86273  16.870523      87.508994    
88.800003 70.250000 0.500000 398.127808      0.81950  75.252147      84.602703    
24.820000 4.220000 0.500000 248.990005      0.17319  23.710133      8.4658365    
77.059998 69.230003 0.500000 214.600006     -0.00313  63.867620      81.559572    
72.309998 80.580002 0.500000 495.592194      1.04181  57.218876      91.912310    
38.250000 63.270000 0.500000 0.308900     -1.54436  26.682176      68.950829    
54.380001 51.200001 0.500000 195.858398     -0.10358  44.663060      59.865146    
61.099998 81.419998 0.500000 184.214996     -0.15414  46.033318      90.792949    
67.459999 91.910004 0.500000 76.598900     -0.76798  50.475125      102.22799    
45.820000 53.419998 0.500000 41.741100     -0.96909  35.847606      60.564988    
17.549999 26.480000 0.500000 504.497803      1.07472  12.685171      29.125235    
35.360001 48.950001 0.500000 482.136597      0.99961  26.322725      54.346540    
97.570000 33.970001 0.500000 0.000000     -1.60953  90.188864      50.396773    
61.750000 77.190002 0.500000 236.482498      0.09729  47.407976      86.740087    
15.310000 64.599998 0.500000 858.669983      2.02859  3.8597349      66.277132    
95.570000 22.150000 0.500000 284.837799      0.35512  90.271770      38.409048    
93.489998 21.629999 0.500000 282.811096      0.34180  88.313665      37.535758    
51.900002 78.660004 0.500000 251.459106      0.20509  37.452358      86.477323    
2.980000 64.540001 0.500000 177.182205     -0.20509 -8.2725264      64.076965    
95.930000 40.509998 0.500000 9.561100     -1.31801  87.438120      56.552630    
65.389999 68.440002 0.500000 354.035614      0.56437  52.512096      78.755099    
39.599998 56.570000 0.500000 31.750000     -1.08595  29.175108      62.587042    
8.100000 54.740002 0.500000 281.348907      0.32854 -1.5285587      55.314929    
26.799999 27.379999 0.500000 295.754211      0.38195  21.638360      31.617806    
50.599998 64.389999 0.500000 0.000000     -1.73636  38.650064      72.198368    
51.880001 44.160000 0.500000 402.385010      0.84609  43.423524      52.497978    
35.490002 43.410000 0.500000 867.247803      2.08028  27.412762      48.913279    
63.070000 60.150002 0.500000 48.055599     -0.92014  51.666887      70.188179    
92.989998 12.430000 0.500000 102.753304     -0.57913  89.418824      28.388704    
93.160004 89.589996 0.500000 12.638900     -1.23320  76.187555      104.40599    
91.660004 13.190000 0.500000 184.681702     -0.14780  87.977063      28.906207    
15.330000 16.450001 0.500000 384.345612      0.72655  12.240590      18.862115    
79.099998 90.010002 0.500000 165.626694     -0.28258  62.268219      102.37812    
90.900002 25.969999 0.500000 152.614395     -0.34180  85.009384      41.360076    
25.660000 82.690002 0.500000 0.000000     -1.68236  10.911199      85.889567    
19.950001 52.459999 0.500000 950.764893      2.28182  10.537333      55.127295    
66.459999 31.410000 0.500000 560.609985      1.24672  59.996033      42.473469    
54.970001 86.129997 0.500000 85.807503     -0.69429  39.178566      94.366929    
7.600000 16.309999 0.500000 221.636703      0.02193  4.6523373      17.381940    
31.090000 93.470001 0.500000 9.676700     -1.28871  14.386778      97.448703    
16.700001 94.089996 0.500000 605.390930      1.39671 0.10773425      95.560482    
27.670000 89.550003 0.500000 0.000000     -2.67379  11.699436      92.994382    
2.330000 60.270000 0.500000 217.250000      0.00313 -8.1711735      59.758964    
51.270000 51.439999 0.500000 179.943298     -0.17956  41.558631      59.561452    
36.020000 33.060001 0.500000 579.722473      1.30322  29.731966      38.812553    
5.170000 90.519997 0.500000 281.403290      0.33517 -10.627176      90.042556    
24.010000 23.379999 0.500000 126.393303     -0.41588  19.585340      27.194097    
4.130000 89.739998 0.500000 157.894196     -0.30877 -11.515931      89.093813    
71.370003 48.259998 0.500000 320.628387      0.46421  61.905472      59.920091    
56.779999 78.720001 0.500000 366.387512      0.60904  42.247799      87.383811    
35.040001 46.880001 0.500000 637.956726      1.46654  26.367038      52.252421    
80.500000 1.250000 0.500000 195.949997     -0.09729  79.059964      15.209688    
64.330002 88.959999 0.500000 379.339996      0.66274  47.904943      98.779284    
0.730000 11.280000 0.500000 133.301697     -0.37522 -1.2398418      11.235395    
1.570000 74.019997 0.500000 221.821701      0.02820 -11.307289      73.168095    
33.680000 65.059998 0.500000 1.560000     -1.48517  21.870775      69.920061    
58.000000 96.239998 0.500000 144.524399     -0.34845  40.406950      104.84949    
93.730003 13.310000 0.500000 175.593307     -0.21791  89.994776      29.383835    
48.590000 51.540001 0.500000 47.275600     -0.92975  38.901982      59.194557    
28.309999 12.070000 0.500000 407.453308      0.86416  25.783973      16.802609    
75.080002 29.490000 0.500000 440.246613      0.95912  68.818483      42.079486    
74.519997 12.220000 0.500000 129.481705     -0.39546  71.265890      24.974612    
91.449997 51.290001 0.500000 0.737500     -1.50432  81.154251      66.390916    
33.529999 41.450001 0.500000 873.608826      2.13821  25.822886      46.642706    
76.099998 32.490002 0.500000 690.503418      1.58706  69.302038      45.211032    
1.230000 6.750000 0.500000 0.000000     -2.13821 0.39188346E-01  6.8610396    
13.510000 52.820000 0.500000 657.721130      1.50432  4.1326561      54.363532    
73.830002 67.790001 0.500000 249.382202      0.17956  60.936748      79.580564    
96.940002 76.330002 0.500000 168.319199     -0.26307  82.212700      92.003832    
18.549999 11.190000 0.500000 78.788902     -0.74297  16.325060      14.241172    
66.040001 26.000000 0.500000 83.500000     -0.70229  60.521852      37.072727    
73.620003 92.360001 0.500000 31.715599     -1.09732  56.463404      103.74082    
24.799999 36.230000 0.500000 521.259216      1.10884  18.131958      39.986059    
31.170000 91.220001 0.500000 3.835000     -1.39671  14.856271      95.246778    
32.279999 86.070000 0.500000 0.000000     -2.49771  16.843695      90.367766    
63.939999 13.170000 0.500000 275.706696      0.29565  60.681660      24.072982    
61.380001 26.830000 0.500000 360.353302      0.57913  55.788520      37.080917    
70.629997 6.870000 0.500000 584.732178      1.33310  68.364006      19.030399    
59.980000 48.279999 0.500000 341.205811      0.51365  50.685035      57.961935    
1.330000 1.900000 0.500000 6.237500     -1.36421 0.97986278      2.1020868    
31.940001 20.420000 0.500000 368.518311      0.61660  27.908865      25.656097    
24.379999 74.949997 0.500000 119.525002     -0.49940  10.994682      78.044881    
25.160000 19.120001 0.500000 333.786713      0.49940  21.457610      23.198513    
3.900000 37.470001 0.500000 503.402191      1.06362 -2.6658471      37.577975    
32.400002 97.730003 0.500000 30.643299     -1.10884  14.937136      101.87147    
9.170000 41.200001 0.500000 107.566704     -0.55704  1.8763821      42.166434    
80.010002 7.490000 0.500000 370.774414      0.62419  77.493845      21.269801    
54.919998 58.619999 0.500000 206.190796     -0.04074  43.906384      67.266187    
20.139999 44.240002 0.500000 281.014404      0.32194  12.151831      47.065171    
82.610001 97.559998 0.500000 0.000000     -2.02859  64.413854      110.42292    
67.669998 27.830000 0.500000 234.181107      0.08470  61.809310      39.157972    
6.630000 41.820000 0.500000 204.248306     -0.05329 -.73269133      42.335948    
86.440002 37.959999 0.500000 434.297485      0.92975  78.535100      52.393450    
94.599998 54.169998 0.500000 121.685799     -0.47821  83.756290      69.774151    
41.000000 75.160004 0.500000 128.122498     -0.40905  27.325720      81.137730    
33.770000 52.139999 0.500000 422.572205      0.88251  24.202942      57.211974    
47.200001 51.880001 0.500000 40.224400     -0.98933  37.474059      59.288021    
82.349998 34.660000 0.500000 538.076721      1.19394  75.080271      48.433364    
12.390000 87.220001 0.500000 292.411102      0.37522 -2.9438261      88.046434    
44.560001 57.200001 0.500000 9.940000     -1.27446  33.950359      64.068767    
65.089996 85.129997 0.500000 391.724487      0.78492  49.318464      95.139440    
36.639999 80.300003 0.500000 12.637500     -1.24672  22.139406      85.442535    
2.220000 95.660004 0.500000 156.317795     -0.32194 -14.424912      94.592213    
8.290000 57.060001 0.500000 178.806702     -0.19231 -1.7443088      57.632675    
68.379997 63.090000 0.500000 40.496700     -0.97916  56.385688      74.005583    
69.510002 58.639999 0.500000 82.922501     -0.71842  58.271260      69.819411    
13.370000 68.120003 0.500000 422.587799      0.89180  1.3379654      69.406783    
97.529999 64.089996 0.500000 364.784393      0.59402  84.919188      80.052231    
85.870003 13.420000 0.500000 380.245605      0.68634  82.235086      28.127289    
91.760002 21.070000 0.500000 191.898407     -0.10989  86.707194      36.683856    
85.739998 1.380000 0.500000 433.018890      0.91061  84.197780      16.247629    
73.050003 91.500000 0.500000 44.242199     -0.94924  56.051401      102.79491    
23.030001 88.080002 0.500000 350.576691      0.54246  7.3851918      90.740987    
93.620003 35.830002 0.500000 69.283302     -0.79348  85.975890      51.542607    
82.989998 33.799999 0.500000 600.266724      1.38028  75.859885      47.697563    
34.810001 91.769997 0.500000 39.395802     -1.03109  18.345466      96.420498    
69.800003 56.380001 0.500000 171.267502     -0.25011  58.949300      67.644105    
43.669998 5.170000 0.500000 208.476700     -0.03447  42.108792      12.674672    
28.309999 30.230000 0.500000 471.301086      0.98933  22.630522      34.686718    
61.980000 87.940002 0.500000 212.728302     -0.01567  45.767764      97.366710    
82.620003 66.489998 0.500000 120.147797     -0.49231  69.818953      79.826678    
80.769997 80.260002 0.500000 250.077805      0.18593  65.605916      93.066235    
7.670000 94.809998 0.500000 98.174400     -0.63183 -8.9101078      94.701503    
93.040001 72.360001 0.500000 182.238907     -0.16683  79.061332      87.416917    
87.290001 68.529999 0.500000 307.188904      0.42958  74.063760      82.646624    
68.000000 65.019997 0.500000 67.194397     -0.82830  55.676323      75.840273    
33.060001 85.930000 0.500000 0.000000     -1.58706  17.636158      90.365339    
31.920000 48.480000 0.500000 710.625916      1.65710  23.016600      53.286330    
74.099998 67.690002 0.500000 180.654205     -0.17319  61.220007      79.528968    
64.680000 71.820000 0.500000 510.158295      1.09732  51.225953      81.960457    
83.120003 77.790001 0.500000 373.781097      0.63183  68.349132      91.041833    
46.910000 71.419998 0.500000 108.184998     -0.54974  33.795379      78.480804    
2.480000 23.910000 0.500000 252.805603      0.21791 -1.7096047      23.977401    
4.700000 41.299999 0.500000 244.548294      0.15414 -2.5430731      41.488706    
41.310001 24.270000 0.500000 425.486694      0.90117  36.467968      31.074691    
38.599998 74.730003 0.500000 39.917801     -0.99961  25.036849      80.297506    
47.919998 77.849998 0.500000 627.306580      1.43076  33.673475      84.988502    
13.000000 50.560001 0.500000 392.078888      0.79348  4.0228488      52.049307    
32.009998 79.540001 0.500000 0.000000     -1.82833  17.711718      83.890087    
6.670000 60.849998 0.500000 154.851700     -0.32854 -3.9978235      61.083783    
9.160000 37.529999 0.500000 243.003296      0.12882  2.5038231      38.550451    
68.230003 21.290001 0.500000 0.000000     -1.79597  63.496466      32.814574    
36.750000 64.529999 0.500000 2.398300     -1.43076  24.986168      69.931214    
76.220001 94.800003 0.500000 20.676701     -1.18126  58.600200      106.59524    
29.459999 71.599998 0.500000 0.000000     -1.98181  16.579226      75.627908    
32.310001 2.820000 0.500000 238.321106      0.10989  31.329452      8.3877306    
27.360001 54.590000 0.500000 401.113312      0.83716  17.464887      58.511670    
12.230000 46.340000 0.500000 166.036697     -0.27606  3.9973423      47.759708    
47.840000 48.700001 0.500000 246.417801      0.16048  38.656537      56.267467    
38.160000 82.959999 0.500000 91.463303     -0.64720  23.174411      88.326065    
26.230000 60.860001 0.500000 526.869202      1.14430  15.263279      64.490193    
2.270000 24.940001 0.500000 793.451111      1.86273 -2.0952721      24.955288    
32.290001 38.209999 0.500000 787.488770      1.82833  25.164347      43.236603    
93.449997 77.199997 0.500000 222.843307      0.04074  78.624643      92.254577    
46.310001 12.090000 0.500000 82.468300     -0.72655  43.507042      19.947973    
60.639999 13.740000 0.500000 242.073303      0.12250  57.332815      24.061284    
27.080000 83.500000 0.500000 0.000000     -1.63285  12.168971      86.933840    
20.639999 34.169998 0.500000 412.755493      0.87330  14.392873      37.234977    
0.910000 51.700001 0.500000 365.538300      0.60151 -8.0814358      51.072582    
74.199997 59.790001 0.500000 79.400803     -0.73474  62.690308      71.766351    
81.849998 88.290001 0.500000 223.478302      0.04702  65.275115      101.16178    
10.790000 20.299999 0.500000 482.946686      1.00999  7.1010179      21.865260    
16.750000 10.030000 0.500000 77.680000     -0.75959  14.753839      12.786229    
90.989998 93.660004 0.500000 3.380000     -1.41353  73.343767      108.03735    
85.900002 66.820000 0.500000 102.451103     -0.59402  72.991817      80.721233    
80.320000 45.880001 0.500000 202.179993     -0.07841  71.132780      59.130402    
18.309999 34.560001 0.500000 392.114502      0.80209  12.030548      37.214455    
12.000000 9.680000 0.500000 72.372200     -0.77642  10.136779      11.616717    
92.029999 36.970001 0.500000 98.325600     -0.62419  84.212083      52.389185    
62.450001 57.750000 0.500000 243.808899      0.14147  51.473063      67.716977    
16.930000 71.489998 0.500000 758.139893      1.70874  4.2586875      73.343768    
85.620003 13.360000 0.500000 380.245605      0.67843  81.999303      28.024789    
68.769997 81.690002 0.500000 531.277771      1.16876  53.539906      92.390732    
76.739998 77.860001 0.500000 381.125000      0.71033  62.053898      90.002893    
21.420000 51.090000 0.500000 1046.204102      2.49771  12.222897      54.033372    
50.400002 38.419998 0.500000 0.000000     -2.37603  42.962750      46.588180    
40.270000 60.759998 0.500000 9.652200     -1.30322  29.107345      66.829729    
63.320000 42.470001 0.500000 220.183304      0.00940  54.983189      52.820189    
67.360001 74.000000 0.500000 288.287811      0.36180  53.486686      84.572715    
21.879999 49.770000 0.500000 1052.666626      2.67379  12.905123      52.813304    
36.980000 92.150002 0.500000 113.063301     -0.52800  20.416511      97.171546    
27.730000 71.970001 0.500000 0.000000     -1.76538  14.811260      75.691879    
74.290001 17.010000 0.500000 67.517502     -0.81077  70.207613      29.651903    
25.879999 79.059998 0.500000 0.000000     -1.65710  11.758199      82.352914    
67.639999 59.799999 0.500000 43.964401     -0.95912  56.228235      70.637065    
1.220000 52.860001 0.500000 255.509995      0.22433 -7.9775773      52.268790    
93.440002 35.439999 0.500000 69.283302     -0.80209  85.866347      51.127272    
79.900002 47.689999 0.500000 543.423279      1.21991  70.404860      60.839970    
81.919998 64.570000 0.500000 60.377499     -0.86416  69.462986      77.814295    
5.320000 57.540001 0.500000 109.627800     -0.54246 -4.7525390      57.589647    
8.910000 84.459999 0.500000 124.153297     -0.44337 -5.8916877      84.724067    
31.600000 88.669998 0.500000 0.179200     -1.56535  15.722542      92.810184    
84.910004 40.880001 0.500000 226.672501      0.05329  76.521293      55.003409    
76.980003 13.630000 0.500000 35.395000     -1.05265  73.443679      26.790367    
17.680000 34.750000 0.500000 566.364380      1.27446  11.377127      37.292169    
94.589996 20.700001 0.500000 380.462494      0.69429  89.558444      36.810902    
11.050000 40.029999 0.500000 88.750801     -0.67056  3.9309893      41.340666    
53.939999 81.260002 0.500000 209.818893     -0.02820  39.009878      89.392062    
80.480003 71.070000 0.500000 384.741089      0.73474  66.916155      83.965493    
42.849998 13.670000 0.500000 489.567810      1.03109  39.825240      20.903146    
30.930000 33.509998 0.500000 487.525604      1.02048  24.641154      38.371844    
37.320000 52.200001 0.500000 100.346703     -0.60151  27.688590      57.887516    
3.200000 24.650000 0.500000 592.384521      1.36421 -1.1290427      24.831185    
88.820000 25.110001 0.500000 167.223297     -0.26956  83.110319      40.151955    
25.770000 62.709999 0.500000 1116.698853      3.02334  14.489019      66.232207    
6.680000 15.420000 0.500000 125.688301     -0.42958  3.9008609      16.345705    
94.639999 70.379997 0.500000 173.630798     -0.23720  80.980847      85.744830    
19.870001 40.950001 0.500000 230.916702      0.07213  12.457238      43.778268    
79.629997 12.040000 0.500000 252.419205      0.21150  76.329514      25.684689    
19.790001 69.800003 0.500000 966.505798      2.37603  7.3687032      72.176082    
18.750000 34.380001 0.500000 392.114502      0.81077  12.495121      37.113595    
88.919998 11.070000 0.500000 363.809998      0.58656  85.646818      26.342617    
34.790001 92.660004 0.500000 39.698299     -1.00999  18.171222      97.293511    
73.820000 30.500000 0.500000 454.374512      0.96909  67.402239      42.855345    
97.459999 2.840000 0.500000 45.026699     -0.93945  95.486202      19.720605    
2.500000 87.750000 0.500000 48.753300     -0.91061 -12.775608      86.851001    
57.720001 71.269997 0.500000 267.186615      0.27606  44.467199      80.210219    
41.360001 64.589996 0.500000 0.338300     -1.52403  29.515715      70.790818    
46.320000 46.959999 0.500000 94.539200     -0.63950  37.461777      54.289955    
