With Rotated Coordinates: Normal Score Transform: pygeostat_saved_data
 7
X
Y
Z
value
NS_value
Rotated X
Rotated Y
0.500000 0.500000 0.500000 0.000000     -2.67379 0.50000000     0.50000000    
5.500000 0.500000 0.500000 0.000000     -2.37603  5.5000000     0.50000000    
10.500000 0.500000 0.500000 204.054993     -0.10989  10.500000     0.50000000    
15.500000 0.500000 0.500000 157.588303     -0.34180  15.500000     0.50000000    
20.500000 0.500000 0.500000 210.154999     -0.06585  20.500000     0.50000000    
25.500000 0.500000 0.500000 386.173309      0.59402  25.500000     0.50000000    
30.500000 0.500000 0.500000 422.756592      0.66274  30.500000     0.50000000    
35.500000 0.500000 0.500000 541.809998      0.99961  35.500000     0.50000000    
40.500000 0.500000 0.500000 576.163330      1.15644  40.500000     0.50000000    
45.500000 0.500000 0.500000 549.518372      1.04181  45.500000     0.50000000    
50.500000 0.500000 0.500000 200.958298     -0.13514  50.500000     0.50000000    
55.500000 0.500000 0.500000 375.029907      0.54246  55.500000     0.50000000    
60.500000 0.500000 0.500000 320.968292      0.34180  60.500000     0.50000000    
65.500000 0.500000 0.500000 374.281708      0.53522  65.500000     0.50000000    
70.500000 0.500000 0.500000 270.466705      0.16048  70.500000     0.50000000    
75.500000 0.500000 0.500000 14.636700     -1.21991  75.500000     0.50000000    
80.500000 0.500000 0.500000 138.963303     -0.41588  80.500000     0.50000000    
85.500000 0.500000 0.500000 330.253296      0.37522  85.500000     0.50000000    
90.500000 0.500000 0.500000 363.000000      0.49940  90.500000     0.50000000    
95.500000 0.500000 0.500000 122.781700     -0.51365  95.500000     0.50000000    
0.500000 5.500000 0.500000 0.000000     -1.89949 0.50000000      5.5000000    
5.500000 5.500000 0.500000 11.474400     -1.27446  5.5000000      5.5000000    
10.500000 5.500000 0.500000 43.175598     -0.94924  10.500000      5.5000000    
15.500000 5.500000 0.500000 107.290001     -0.60904  15.500000      5.5000000    
20.500000 5.500000 0.500000 281.265503      0.21150  20.500000      5.5000000    
25.500000 5.500000 0.500000 313.061096      0.30877  25.500000      5.5000000    
30.500000 5.500000 0.500000 424.531097      0.67056  30.500000      5.5000000    
35.500000 5.500000 0.500000 253.062195      0.10358  35.500000      5.5000000    
40.500000 5.500000 0.500000 407.880005      0.63183  40.500000      5.5000000    
45.500000 5.500000 0.500000 222.167801      0.00313  45.500000      5.5000000    
50.500000 5.500000 0.500000 283.696686      0.24365  50.500000      5.5000000    
55.500000 5.500000 0.500000 216.302200     -0.03447  55.500000      5.5000000    
60.500000 5.500000 0.500000 261.458893      0.12882  60.500000      5.5000000    
65.500000 5.500000 0.500000 235.391098      0.04702  65.500000      5.5000000    
70.500000 5.500000 0.500000 474.660004      0.81950  70.500000      5.5000000    
75.500000 5.500000 0.500000 277.003296      0.19870  75.500000      5.5000000    
80.500000 5.500000 0.500000 428.578888      0.67843  80.500000      5.5000000    
85.500000 5.500000 0.500000 772.396606      1.65710  85.500000      5.5000000    
90.500000 5.500000 0.500000 503.337799      0.90117  90.500000      5.5000000    
95.500000 5.500000 0.500000 177.917801     -0.26307  95.500000      5.5000000    
0.500000 10.500000 0.500000 66.873299     -0.84609 0.50000000      10.500000    
5.500000 10.500000 0.500000 66.746696     -0.86416  5.5000000      10.500000    
10.500000 10.500000 0.500000 77.235603     -0.78492  10.500000      10.500000    
15.500000 10.500000 0.500000 94.454399     -0.69429  15.500000      10.500000    
20.500000 10.500000 0.500000 51.272202     -0.92975  20.500000      10.500000    
25.500000 10.500000 0.500000 234.729996      0.04074  25.500000      10.500000    
30.500000 10.500000 0.500000 528.935608      0.95912  30.500000      10.500000    
35.500000 10.500000 0.500000 482.937805      0.85509  35.500000      10.500000    
40.500000 10.500000 0.500000 505.185486      0.92014  40.500000      10.500000    
45.500000 10.500000 0.500000 65.401100     -0.89180  45.500000      10.500000    
50.500000 10.500000 0.500000 73.295601     -0.79348  50.500000      10.500000    
55.500000 10.500000 0.500000 219.704498     -0.00940  55.500000      10.500000    
60.500000 10.500000 0.500000 225.733307      0.01567  60.500000      10.500000    
65.500000 10.500000 0.500000 182.372192     -0.23720  65.500000      10.500000    
70.500000 10.500000 0.500000 390.133301      0.60151  70.500000      10.500000    
75.500000 10.500000 0.500000 93.995598     -0.70229  75.500000      10.500000    
80.500000 10.500000 0.500000 445.234497      0.74297  80.500000      10.500000    
85.500000 10.500000 0.500000 377.331085      0.54974  85.500000      10.500000    
90.500000 10.500000 0.500000 231.436707      0.02820  90.500000      10.500000    
95.500000 10.500000 0.500000 104.372200     -0.63183  95.500000      10.500000    
0.500000 15.500000 0.500000 541.830017      1.00999 0.50000000      15.500000    
5.500000 15.500000 0.500000 172.673294     -0.27606  5.5000000      15.500000    
10.500000 15.500000 0.500000 87.331100     -0.72655  10.500000      15.500000    
15.500000 15.500000 0.500000 186.407806     -0.21150  15.500000      15.500000    
20.500000 15.500000 0.500000 118.986702     -0.54246  20.500000      15.500000    
25.500000 15.500000 0.500000 208.202194     -0.07841  25.500000      15.500000    
30.500000 15.500000 0.500000 676.192322      1.44842  30.500000      15.500000    
35.500000 15.500000 0.500000 554.272217      1.06362  35.500000      15.500000    
40.500000 15.500000 0.500000 558.902222      1.10884  40.500000      15.500000    
45.500000 15.500000 0.500000 272.997803      0.16683  45.500000      15.500000    
50.500000 15.500000 0.500000 81.733299     -0.75959  50.500000      15.500000    
55.500000 15.500000 0.500000 313.634399      0.31534  55.500000      15.500000    
60.500000 15.500000 0.500000 145.955597     -0.38195  60.500000      15.500000    
65.500000 15.500000 0.500000 191.756699     -0.17956  65.500000      15.500000    
70.500000 15.500000 0.500000 113.223297     -0.56437  70.500000      15.500000    
75.500000 15.500000 0.500000 87.401100     -0.71842  75.500000      15.500000    
80.500000 15.500000 0.500000 191.653305     -0.19231  80.500000      15.500000    
85.500000 15.500000 0.500000 343.973389      0.40905  85.500000      15.500000    
90.500000 15.500000 0.500000 90.415604     -0.71033  90.500000      15.500000    
95.500000 15.500000 0.500000 341.132202      0.40225  95.500000      15.500000    
0.500000 20.500000 0.500000 633.525024      1.30322 0.50000000      20.500000    
5.500000 20.500000 0.500000 667.548889      1.39671  5.5000000      20.500000    
10.500000 20.500000 0.500000 482.946686      0.86416  10.500000      20.500000    
15.500000 20.500000 0.500000 770.286682      1.63285  15.500000      20.500000    
20.500000 20.500000 0.500000 294.677795      0.28911  20.500000      20.500000    
25.500000 20.500000 0.500000 305.768890      0.29565  25.500000      20.500000    
30.500000 20.500000 0.500000 479.667786      0.84609  30.500000      20.500000    
35.500000 20.500000 0.500000 605.803284      1.23320  35.500000      20.500000    
40.500000 20.500000 0.500000 218.581100     -0.02193  40.500000      20.500000    
45.500000 20.500000 0.500000 443.858887      0.73474  45.500000      20.500000    
50.500000 20.500000 0.500000 224.752197      0.00940  50.500000      20.500000    
55.500000 20.500000 0.500000 357.417786      0.47821  55.500000      20.500000    
60.500000 20.500000 0.500000 329.866608      0.36850  60.500000      20.500000    
65.500000 20.500000 0.500000 0.000000     -1.93901  65.500000      20.500000    
70.500000 20.500000 0.500000 9.778900     -1.36421  70.500000      20.500000    
75.500000 20.500000 0.500000 252.237793      0.09729  75.500000      20.500000    
80.500000 20.500000 0.500000 459.354401      0.75959  80.500000      20.500000    
85.500000 20.500000 0.500000 150.772202     -0.37522  85.500000      20.500000    
90.500000 20.500000 0.500000 277.854401      0.20509  90.500000      20.500000    
95.500000 20.500000 0.500000 358.205505      0.48525  95.500000      20.500000    
0.500000 25.500000 0.500000 943.635010      2.37603 0.50000000      25.500000    
5.500000 25.500000 0.500000 804.471130      1.76538  5.5000000      25.500000    
10.500000 25.500000 0.500000 659.869995      1.36421  10.500000      25.500000    
15.500000 25.500000 0.500000 556.913330      1.08595  15.500000      25.500000    
20.500000 25.500000 0.500000 346.709991      0.43646  20.500000      25.500000    
25.500000 25.500000 0.500000 80.099998     -0.77642  25.500000      25.500000    
30.500000 25.500000 0.500000 499.897797      0.89180  30.500000      25.500000    
35.500000 25.500000 0.500000 720.216675      1.52403  35.500000      25.500000    
40.500000 25.500000 0.500000 350.205505      0.45724  40.500000      25.500000    
45.500000 25.500000 0.500000 530.035522      0.97916  45.500000      25.500000    
50.500000 25.500000 0.500000 468.263306      0.78492  50.500000      25.500000    
55.500000 25.500000 0.500000 440.191101      0.71033  55.500000      25.500000    
60.500000 25.500000 0.500000 281.331085      0.21791  60.500000      25.500000    
65.500000 25.500000 0.500000 104.641098     -0.62419  65.500000      25.500000    
70.500000 25.500000 0.500000 14.106700     -1.23320  70.500000      25.500000    
75.500000 25.500000 0.500000 144.353302     -0.38870  75.500000      25.500000    
80.500000 25.500000 0.500000 197.258896     -0.16048  80.500000      25.500000    
85.500000 25.500000 0.500000 136.416702     -0.42958  85.500000      25.500000    
90.500000 25.500000 0.500000 152.614395     -0.36180  90.500000      25.500000    
95.500000 25.500000 0.500000 152.516693     -0.36850  95.500000      25.500000    
0.500000 30.500000 0.500000 320.226715      0.33517 0.50000000      30.500000    
5.500000 30.500000 0.500000 781.194519      1.70874  5.5000000      30.500000    
10.500000 30.500000 0.500000 594.945618      1.20682  10.500000      30.500000    
15.500000 30.500000 0.500000 546.493408      1.03109  15.500000      30.500000    
20.500000 30.500000 0.500000 647.992188      1.33310  20.500000      30.500000    
25.500000 30.500000 0.500000 0.000000     -2.49771  25.500000      30.500000    
30.500000 30.500000 0.500000 570.921082      1.14430  30.500000      30.500000    
35.500000 30.500000 0.500000 943.423279      2.28182  35.500000      30.500000    
40.500000 30.500000 0.500000 569.085571      1.12050  40.500000      30.500000    
45.500000 30.500000 0.500000 108.952202     -0.58656  45.500000      30.500000    
50.500000 30.500000 0.500000 377.399994      0.55704  50.500000      30.500000    
55.500000 30.500000 0.500000 184.411102     -0.21791  55.500000      30.500000    
60.500000 30.500000 0.500000 626.222290      1.26047  60.500000      30.500000    
65.500000 30.500000 0.500000 528.228882      0.94924  65.500000      30.500000    
70.500000 30.500000 0.500000 696.080017      1.50432  70.500000      30.500000    
75.500000 30.500000 0.500000 438.438812      0.70229  75.500000      30.500000    
80.500000 30.500000 0.500000 825.535522      1.89949  80.500000      30.500000    
85.500000 30.500000 0.500000 195.571106     -0.17319  85.500000      30.500000    
90.500000 30.500000 0.500000 0.000000     -2.02859  90.500000      30.500000    
95.500000 30.500000 0.500000 0.000000     -2.08028  95.500000      30.500000    
0.500000 35.500000 0.500000 662.445007      1.38028 0.50000000      35.500000    
5.500000 35.500000 0.500000 338.700012      0.38870  5.5000000      35.500000    
10.500000 35.500000 0.500000 496.092194      0.88251  10.500000      35.500000    
15.500000 35.500000 0.500000 445.892212      0.75125  15.500000      35.500000    
20.500000 35.500000 0.500000 490.066711      0.87330  20.500000      35.500000    
25.500000 35.500000 0.500000 469.837708      0.79348  25.500000      35.500000    
30.500000 35.500000 0.500000 820.145630      1.86273  30.500000      35.500000    
35.500000 35.500000 0.500000 721.133423      1.54436  35.500000      35.500000    
40.500000 35.500000 0.500000 419.187805      0.65495  40.500000      35.500000    
45.500000 35.500000 0.500000 96.012199     -0.67843  45.500000      35.500000    
50.500000 35.500000 0.500000 135.607803     -0.43646  50.500000      35.500000    
55.500000 35.500000 0.500000 157.479996     -0.34845  55.500000      35.500000    
60.500000 35.500000 0.500000 282.026703      0.23076  60.500000      35.500000    
65.500000 35.500000 0.500000 628.464417      1.27446  65.500000      35.500000    
70.500000 35.500000 0.500000 380.188812      0.56437  70.500000      35.500000    
75.500000 35.500000 0.500000 504.958893      0.91061  75.500000      35.500000    
80.500000 35.500000 0.500000 745.307678      1.58706  80.500000      35.500000    
85.500000 35.500000 0.500000 674.889893      1.41353  85.500000      35.500000    
90.500000 35.500000 0.500000 191.685593     -0.18593  90.500000      35.500000    
95.500000 35.500000 0.500000 24.378901     -1.10884  95.500000      35.500000    
0.500000 40.500000 0.500000 283.859985      0.25011 0.50000000      40.500000    
5.500000 40.500000 0.500000 267.544403      0.14780  5.5000000      40.500000    
10.500000 40.500000 0.500000 124.724503     -0.49231  10.500000      40.500000    
15.500000 40.500000 0.500000 126.336700     -0.48525  15.500000      40.500000    
20.500000 40.500000 0.500000 204.091095     -0.10358  20.500000      40.500000    
25.500000 40.500000 0.500000 293.524506      0.26307  25.500000      40.500000    
30.500000 40.500000 0.500000 557.384521      1.09732  30.500000      40.500000    
35.500000 40.500000 0.500000 819.033386      1.82833  35.500000      40.500000    
40.500000 40.500000 0.500000 876.262207      2.02859  40.500000      40.500000    
45.500000 40.500000 0.500000 159.712204     -0.33517  45.500000      40.500000    
50.500000 40.500000 0.500000 155.172195     -0.35512  50.500000      40.500000    
55.500000 40.500000 0.500000 348.921112      0.44337  55.500000      40.500000    
60.500000 40.500000 0.500000 397.273285      0.61660  60.500000      40.500000    
65.500000 40.500000 0.500000 263.113312      0.14147  65.500000      40.500000    
70.500000 40.500000 0.500000 80.419998     -0.76798  70.500000      40.500000    
75.500000 40.500000 0.500000 0.000000     -1.73636  75.500000      40.500000    
80.500000 40.500000 0.500000 30.223301     -1.04181  80.500000      40.500000    
85.500000 40.500000 0.500000 183.453293     -0.22433  85.500000      40.500000    
90.500000 40.500000 0.500000 217.036697     -0.02820  90.500000      40.500000    
95.500000 40.500000 0.500000 9.561100     -1.39671  95.500000      40.500000    
0.500000 45.500000 0.500000 259.290009      0.12250 0.50000000      45.500000    
5.500000 45.500000 0.500000 134.901093     -0.44337  5.5000000      45.500000    
10.500000 45.500000 0.500000 134.422195     -0.45029  10.500000      45.500000    
15.500000 45.500000 0.500000 233.891098      0.03447  15.500000      45.500000    
20.500000 45.500000 0.500000 369.962189      0.51365  20.500000      45.500000    
25.500000 45.500000 0.500000 632.985596      1.28871  25.500000      45.500000    
30.500000 45.500000 0.500000 684.366577      1.46654  30.500000      45.500000    
35.500000 45.500000 0.500000 675.041077      1.43076  35.500000      45.500000    
40.500000 45.500000 0.500000 508.486694      0.92975  40.500000      45.500000    
45.500000 45.500000 0.500000 119.627800     -0.53522  45.500000      45.500000    
50.500000 45.500000 0.500000 323.596710      0.34845  50.500000      45.500000    
55.500000 45.500000 0.500000 274.037811      0.17319  55.500000      45.500000    
60.500000 45.500000 0.500000 352.788910      0.46421  60.500000      45.500000    
65.500000 45.500000 0.500000 328.128906      0.36180  65.500000      45.500000    
70.500000 45.500000 0.500000 142.736694     -0.39546  70.500000      45.500000    
75.500000 45.500000 0.500000 182.516693     -0.23076  75.500000      45.500000    
80.500000 45.500000 0.500000 202.179993     -0.12250  80.500000      45.500000    
85.500000 45.500000 0.500000 212.113297     -0.05329  85.500000      45.500000    
90.500000 45.500000 0.500000 107.779999     -0.59402  90.500000      45.500000    
95.500000 45.500000 0.500000 4.686700     -1.48517  95.500000      45.500000    
0.500000 50.500000 0.500000 199.323303     -0.14780 0.50000000      50.500000    
5.500000 50.500000 0.500000 163.362198     -0.30877  5.5000000      50.500000    
10.500000 50.500000 0.500000 345.711090      0.42958  10.500000      50.500000    
15.500000 50.500000 0.500000 385.123413      0.58656  15.500000      50.500000    
20.500000 50.500000 0.500000 911.576721      2.20435  20.500000      50.500000    
25.500000 50.500000 0.500000 1020.445618      2.49771  25.500000      50.500000    
30.500000 50.500000 0.500000 513.162170      0.93945  30.500000      50.500000    
35.500000 50.500000 0.500000 370.543304      0.52081  35.500000      50.500000    
40.500000 50.500000 0.500000 127.517799     -0.47821  40.500000      50.500000    
45.500000 50.500000 0.500000 56.545601     -0.91061  45.500000      50.500000    
50.500000 50.500000 0.500000 171.891098     -0.28911  50.500000      50.500000    
55.500000 50.500000 0.500000 311.005615      0.30220  55.500000      50.500000    
60.500000 50.500000 0.500000 203.493301     -0.11619  60.500000      50.500000    
65.500000 50.500000 0.500000 3.492200     -1.50432  65.500000      50.500000    
70.500000 50.500000 0.500000 409.715607      0.63950  70.500000      50.500000    
75.500000 50.500000 0.500000 410.417786      0.64720  75.500000      50.500000    
80.500000 50.500000 0.500000 615.811096      1.24672  80.500000      50.500000    
85.500000 50.500000 0.500000 381.309998      0.57174  85.500000      50.500000    
90.500000 50.500000 0.500000 29.941099     -1.06362  90.500000      50.500000    
95.500000 50.500000 0.500000 18.742201     -1.13232  95.500000      50.500000    
0.500000 55.500000 0.500000 431.478302      0.68634 0.50000000      55.500000    
5.500000 55.500000 0.500000 199.285599     -0.15414  5.5000000      55.500000    
10.500000 55.500000 0.500000 313.907806      0.32194  10.500000      55.500000    
15.500000 55.500000 0.500000 848.711121      1.93901  15.500000      55.500000    
20.500000 55.500000 0.500000 1021.297913      2.67379  20.500000      55.500000    
25.500000 55.500000 0.500000 808.152222      1.79597  25.500000      55.500000    
30.500000 55.500000 0.500000 695.593323      1.48517  30.500000      55.500000    
35.500000 55.500000 0.500000 172.298904     -0.28258  35.500000      55.500000    
40.500000 55.500000 0.500000 39.516701     -0.99961  40.500000      55.500000    
45.500000 55.500000 0.500000 20.670000     -1.12050  45.500000      55.500000    
50.500000 55.500000 0.500000 16.385599     -1.18126  50.500000      55.500000    
55.500000 55.500000 0.500000 70.065598     -0.82830  55.500000      55.500000    
60.500000 55.500000 0.500000 293.609985      0.26956  60.500000      55.500000    
65.500000 55.500000 0.500000 180.929993     -0.24365  65.500000      55.500000    
70.500000 55.500000 0.500000 256.683289      0.10989  70.500000      55.500000    
75.500000 55.500000 0.500000 276.936615      0.19231  75.500000      55.500000    
80.500000 55.500000 0.500000 165.742203     -0.30220  80.500000      55.500000    
85.500000 55.500000 0.500000 120.544403     -0.52800  85.500000      55.500000    
90.500000 55.500000 0.500000 0.000000     -3.02334  90.500000      55.500000    
95.500000 55.500000 0.500000 251.179993      0.09099  95.500000      55.500000    
0.500000 60.500000 0.500000 364.876709      0.50651 0.50000000      60.500000    
5.500000 60.500000 0.500000 130.824493     -0.46421  5.5000000      60.500000    
10.500000 60.500000 0.500000 220.403305     -0.00313  10.500000      60.500000    
15.500000 60.500000 0.500000 904.667725      2.08028  15.500000      60.500000    
20.500000 60.500000 0.500000 780.570007      1.68236  20.500000      60.500000    
25.500000 60.500000 0.500000 732.206726      1.56535  25.500000      60.500000    
30.500000 60.500000 0.500000 206.515594     -0.09099  30.500000      60.500000    
35.500000 60.500000 0.500000 9.820000     -1.34849  35.500000      60.500000    
40.500000 60.500000 0.500000 9.652200     -1.38028  40.500000      60.500000    
45.500000 60.500000 0.500000 0.623300     -1.63285  45.500000      60.500000    
