With Rotated Coordinates: Normal Score Transform: pygeostat_saved_data
 7
X
Y
Z
value
NS_value
Rotated X
Rotated Y
0.500000 0.500000 0.500000 0.000000     -2.67379 0.43533840     0.55720775    
5.500000 0.500000 0.500000 0.000000     -2.37603  5.3980692      1.1665545    
10.500000 0.500000 0.500000 204.054993     -0.10989  10.360800      1.7759012    
15.500000 0.500000 0.500000 157.588303     -0.34180  15.323531      2.3852479    
20.500000 0.500000 0.500000 210.154999     -0.06585  20.286261      2.9945946    
25.500000 0.500000 0.500000 386.173309      0.59402  25.248992      3.6039413    
30.500000 0.500000 0.500000 422.756592      0.66274  30.211723      4.2132880    
35.500000 0.500000 0.500000 541.809998      0.99961  35.174454      4.8226347    
40.500000 0.500000 0.500000 576.163330      1.15644  40.137184      5.4319814    
45.500000 0.500000 0.500000 549.518372      1.04181  45.099915      6.0413282    
50.500000 0.500000 0.500000 200.958298     -0.13514  50.062646      6.6506749    
55.500000 0.500000 0.500000 375.029907      0.54246  55.025377      7.2600216    
60.500000 0.500000 0.500000 320.968292      0.34180  59.988108      7.8693683    
65.500000 0.500000 0.500000 374.281708      0.53522  64.950838      8.4787150    
70.500000 0.500000 0.500000 270.466705      0.16048  69.913569      9.0880617    
75.500000 0.500000 0.500000 14.636700     -1.21991  74.876300      9.6974084    
80.500000 0.500000 0.500000 138.963303     -0.41588  79.839031      10.306755    
85.500000 0.500000 0.500000 330.253296      0.37522  84.801761      10.916102    
90.500000 0.500000 0.500000 363.000000      0.49940  89.764492      11.525449    
95.500000 0.500000 0.500000 122.781700     -0.51365  94.727223      12.134795    
0.500000 5.500000 0.500000 0.000000     -1.89949 -.17400831      5.5199385    
5.500000 5.500000 0.500000 11.474400     -1.27446  4.7887225      6.1292852    
10.500000 5.500000 0.500000 43.175598     -0.94924  9.7514532      6.7386319    
15.500000 5.500000 0.500000 107.290001     -0.60904  14.714184      7.3479786    
20.500000 5.500000 0.500000 281.265503      0.21150  19.676915      7.9573254    
25.500000 5.500000 0.500000 313.061096      0.30877  24.639645      8.5666721    
30.500000 5.500000 0.500000 424.531097      0.67056  29.602376      9.1760188    
35.500000 5.500000 0.500000 253.062195      0.10358  34.565107      9.7853655    
40.500000 5.500000 0.500000 407.880005      0.63183  39.527838      10.394712    
45.500000 5.500000 0.500000 222.167801      0.00313  44.490569      11.004059    
50.500000 5.500000 0.500000 283.696686      0.24365  49.453299      11.613406    
55.500000 5.500000 0.500000 216.302200     -0.03447  54.416030      12.222752    
60.500000 5.500000 0.500000 261.458893      0.12882  59.378761      12.832099    
65.500000 5.500000 0.500000 235.391098      0.04702  64.341492      13.441446    
70.500000 5.500000 0.500000 474.660004      0.81950  69.304222      14.050792    
75.500000 5.500000 0.500000 277.003296      0.19870  74.266953      14.660139    
80.500000 5.500000 0.500000 428.578888      0.67843  79.229684      15.269486    
85.500000 5.500000 0.500000 772.396606      1.65710  84.192415      15.878833    
90.500000 5.500000 0.500000 503.337799      0.90117  89.155145      16.488179    
95.500000 5.500000 0.500000 177.917801     -0.26307  94.117876      17.097526    
0.500000 10.500000 0.500000 66.873299     -0.84609 -.78335502      10.482669    
5.500000 10.500000 0.500000 66.746696     -0.86416  4.1793757      11.092016    
10.500000 10.500000 0.500000 77.235603     -0.78492  9.1421065      11.701363    
15.500000 10.500000 0.500000 94.454399     -0.69429  14.104837      12.310709    
20.500000 10.500000 0.500000 51.272202     -0.92975  19.067568      12.920056    
25.500000 10.500000 0.500000 234.729996      0.04074  24.030299      13.529403    
30.500000 10.500000 0.500000 528.935608      0.95912  28.993030      14.138750    
35.500000 10.500000 0.500000 482.937805      0.85509  33.955760      14.748096    
40.500000 10.500000 0.500000 505.185486      0.92014  38.918491      15.357443    
45.500000 10.500000 0.500000 65.401100     -0.89180  43.881222      15.966790    
50.500000 10.500000 0.500000 73.295601     -0.79348  48.843953      16.576136    
55.500000 10.500000 0.500000 219.704498     -0.00940  53.806683      17.185483    
60.500000 10.500000 0.500000 225.733307      0.01567  58.769414      17.794830    
65.500000 10.500000 0.500000 182.372192     -0.23720  63.732145      18.404177    
70.500000 10.500000 0.500000 390.133301      0.60151  68.694876      19.013523    
75.500000 10.500000 0.500000 93.995598     -0.70229  73.657606      19.622870    
80.500000 10.500000 0.500000 445.234497      0.74297  78.620337      20.232217    
85.500000 10.500000 0.500000 377.331085      0.54974  83.583068      20.841563    
90.500000 10.500000 0.500000 231.436707      0.02820  88.545799      21.450910    
95.500000 10.500000 0.500000 104.372200     -0.63183  93.508529      22.060257    
0.500000 15.500000 0.500000 541.830017      1.00999 -1.3927017      15.445400    
5.500000 15.500000 0.500000 172.673294     -0.27606  3.5700290      16.054747    
10.500000 15.500000 0.500000 87.331100     -0.72655  8.5327598      16.664093    
15.500000 15.500000 0.500000 186.407806     -0.21150  13.495491      17.273440    
20.500000 15.500000 0.500000 118.986702     -0.54246  18.458221      17.882787    
25.500000 15.500000 0.500000 208.202194     -0.07841  23.420952      18.492134    
30.500000 15.500000 0.500000 676.192322      1.44842  28.383683      19.101480    
35.500000 15.500000 0.500000 554.272217      1.06362  33.346414      19.710827    
40.500000 15.500000 0.500000 558.902222      1.10884  38.309144      20.320174    
45.500000 15.500000 0.500000 272.997803      0.16683  43.271875      20.929520    
50.500000 15.500000 0.500000 81.733299     -0.75959  48.234606      21.538867    
55.500000 15.500000 0.500000 313.634399      0.31534  53.197337      22.148214    
60.500000 15.500000 0.500000 145.955597     -0.38195  58.160067      22.757561    
65.500000 15.500000 0.500000 191.756699     -0.17956  63.122798      23.366907    
70.500000 15.500000 0.500000 113.223297     -0.56437  68.085529      23.976254    
75.500000 15.500000 0.500000 87.401100     -0.71842  73.048260      24.585601    
80.500000 15.500000 0.500000 191.653305     -0.19231  78.010990      25.194947    
85.500000 15.500000 0.500000 343.973389      0.40905  82.973721      25.804294    
90.500000 15.500000 0.500000 90.415604     -0.71033  87.936452      26.413641    
95.500000 15.500000 0.500000 341.132202      0.40225  92.899183      27.022988    
0.500000 20.500000 0.500000 633.525024      1.30322 -2.0020484      20.408131    
5.500000 20.500000 0.500000 667.548889      1.39671  2.9606823      21.017477    
10.500000 20.500000 0.500000 482.946686      0.86416  7.9234131      21.626824    
15.500000 20.500000 0.500000 770.286682      1.63285  12.886144      22.236171    
20.500000 20.500000 0.500000 294.677795      0.28911  17.848875      22.845518    
25.500000 20.500000 0.500000 305.768890      0.29565  22.811605      23.454864    
30.500000 20.500000 0.500000 479.667786      0.84609  27.774336      24.064211    
35.500000 20.500000 0.500000 605.803284      1.23320  32.737067      24.673558    
40.500000 20.500000 0.500000 218.581100     -0.02193  37.699798      25.282904    
45.500000 20.500000 0.500000 443.858887      0.73474  42.662528      25.892251    
50.500000 20.500000 0.500000 224.752197      0.00940  47.625259      26.501598    
55.500000 20.500000 0.500000 357.417786      0.47821  52.587990      27.110945    
60.500000 20.500000 0.500000 329.866608      0.36850  57.550721      27.720291    
65.500000 20.500000 0.500000 0.000000     -1.93901  62.513451      28.329638    
70.500000 20.500000 0.500000 9.778900     -1.36421  67.476182      28.938985    
75.500000 20.500000 0.500000 252.237793      0.09729  72.438913      29.548331    
80.500000 20.500000 0.500000 459.354401      0.75959  77.401644      30.157678    
85.500000 20.500000 0.500000 150.772202     -0.37522  82.364374      30.767025    
90.500000 20.500000 0.500000 277.854401      0.20509  87.327105      31.376372    
95.500000 20.500000 0.500000 358.205505      0.48525  92.289836      31.985718    
0.500000 25.500000 0.500000 943.635010      2.37603 -2.6113952      25.370862    
5.500000 25.500000 0.500000 804.471130      1.76538  2.3513356      25.980208    
10.500000 25.500000 0.500000 659.869995      1.36421  7.3140664      26.589555    
15.500000 25.500000 0.500000 556.913330      1.08595  12.276797      27.198902    
20.500000 25.500000 0.500000 346.709991      0.43646  17.239528      27.808248    
25.500000 25.500000 0.500000 80.099998     -0.77642  22.202259      28.417595    
30.500000 25.500000 0.500000 499.897797      0.89180  27.164989      29.026942    
35.500000 25.500000 0.500000 720.216675      1.52403  32.127720      29.636289    
40.500000 25.500000 0.500000 350.205505      0.45724  37.090451      30.245635    
45.500000 25.500000 0.500000 530.035522      0.97916  42.053182      30.854982    
50.500000 25.500000 0.500000 468.263306      0.78492  47.015912      31.464329    
55.500000 25.500000 0.500000 440.191101      0.71033  51.978643      32.073675    
60.500000 25.500000 0.500000 281.331085      0.21791  56.941374      32.683022    
65.500000 25.500000 0.500000 104.641098     -0.62419  61.904105      33.292369    
70.500000 25.500000 0.500000 14.106700     -1.23320  66.866835      33.901716    
75.500000 25.500000 0.500000 144.353302     -0.38870  71.829566      34.511062    
80.500000 25.500000 0.500000 197.258896     -0.16048  76.792297      35.120409    
85.500000 25.500000 0.500000 136.416702     -0.42958  81.755028      35.729756    
90.500000 25.500000 0.500000 152.614395     -0.36180  86.717759      36.339102    
95.500000 25.500000 0.500000 152.516693     -0.36850  91.680489      36.948449    
0.500000 30.500000 0.500000 320.226715      0.33517 -3.2207419      30.333592    
5.500000 30.500000 0.500000 781.194519      1.70874  1.7419889      30.942939    
10.500000 30.500000 0.500000 594.945618      1.20682  6.7047196      31.552286    
15.500000 30.500000 0.500000 546.493408      1.03109  11.667450      32.161632    
20.500000 30.500000 0.500000 647.992188      1.33310  16.630181      32.770979    
25.500000 30.500000 0.500000 0.000000     -2.49771  21.592912      33.380326    
30.500000 30.500000 0.500000 570.921082      1.14430  26.555643      33.989673    
35.500000 30.500000 0.500000 943.423279      2.28182  31.518373      34.599019    
40.500000 30.500000 0.500000 569.085571      1.12050  36.481104      35.208366    
45.500000 30.500000 0.500000 108.952202     -0.58656  41.443835      35.817713    
50.500000 30.500000 0.500000 377.399994      0.55704  46.406566      36.427059    
55.500000 30.500000 0.500000 184.411102     -0.21791  51.369296      37.036406    
60.500000 30.500000 0.500000 626.222290      1.26047  56.332027      37.645753    
65.500000 30.500000 0.500000 528.228882      0.94924  61.294758      38.255100    
70.500000 30.500000 0.500000 696.080017      1.50432  66.257489      38.864446    
75.500000 30.500000 0.500000 438.438812      0.70229  71.220220      39.473793    
80.500000 30.500000 0.500000 825.535522      1.89949  76.182950      40.083140    
85.500000 30.500000 0.500000 195.571106     -0.17319  81.145681      40.692486    
90.500000 30.500000 0.500000 0.000000     -2.02859  86.108412      41.301833    
95.500000 30.500000 0.500000 0.000000     -2.08028  91.071143      41.911180    
0.500000 35.500000 0.500000 662.445007      1.38028 -3.8300886      35.296323    
5.500000 35.500000 0.500000 338.700012      0.38870  1.1326422      35.905670    
10.500000 35.500000 0.500000 496.092194      0.88251  6.0953729      36.515016    
15.500000 35.500000 0.500000 445.892212      0.75125  11.058104      37.124363    
20.500000 35.500000 0.500000 490.066711      0.87330  16.020834      37.733710    
25.500000 35.500000 0.500000 469.837708      0.79348  20.983565      38.343057    
30.500000 35.500000 0.500000 820.145630      1.86273  25.946296      38.952403    
35.500000 35.500000 0.500000 721.133423      1.54436  30.909027      39.561750    
40.500000 35.500000 0.500000 419.187805      0.65495  35.871757      40.171097    
45.500000 35.500000 0.500000 96.012199     -0.67843  40.834488      40.780443    
50.500000 35.500000 0.500000 135.607803     -0.43646  45.797219      41.389790    
55.500000 35.500000 0.500000 157.479996     -0.34845  50.759950      41.999137    
60.500000 35.500000 0.500000 282.026703      0.23076  55.722681      42.608484    
65.500000 35.500000 0.500000 628.464417      1.27446  60.685411      43.217830    
70.500000 35.500000 0.500000 380.188812      0.56437  65.648142      43.827177    
75.500000 35.500000 0.500000 504.958893      0.91061  70.610873      44.436524    
80.500000 35.500000 0.500000 745.307678      1.58706  75.573604      45.045870    
85.500000 35.500000 0.500000 674.889893      1.41353  80.536334      45.655217    
90.500000 35.500000 0.500000 191.685593     -0.18593  85.499065      46.264564    
95.500000 35.500000 0.500000 24.378901     -1.10884  90.461796      46.873911    
0.500000 40.500000 0.500000 283.859985      0.25011 -4.4394353      40.259054    
5.500000 40.500000 0.500000 267.544403      0.14780 0.52329546      40.868401    
10.500000 40.500000 0.500000 124.724503     -0.49231  5.4860262      41.477747    
15.500000 40.500000 0.500000 126.336700     -0.48525  10.448757      42.087094    
20.500000 40.500000 0.500000 204.091095     -0.10358  15.411488      42.696441    
25.500000 40.500000 0.500000 293.524506      0.26307  20.374218      43.305787    
30.500000 40.500000 0.500000 557.384521      1.09732  25.336949      43.915134    
35.500000 40.500000 0.500000 819.033386      1.82833  30.299680      44.524481    
40.500000 40.500000 0.500000 876.262207      2.02859  35.262411      45.133828    
45.500000 40.500000 0.500000 159.712204     -0.33517  40.225142      45.743174    
50.500000 40.500000 0.500000 155.172195     -0.35512  45.187872      46.352521    
55.500000 40.500000 0.500000 348.921112      0.44337  50.150603      46.961868    
60.500000 40.500000 0.500000 397.273285      0.61660  55.113334      47.571214    
65.500000 40.500000 0.500000 263.113312      0.14147  60.076065      48.180561    
70.500000 40.500000 0.500000 80.419998     -0.76798  65.038795      48.789908    
75.500000 40.500000 0.500000 0.000000     -1.73636  70.001526      49.399255    
80.500000 40.500000 0.500000 30.223301     -1.04181  74.964257      50.008601    
85.500000 40.500000 0.500000 183.453293     -0.22433  79.926988      50.617948    
90.500000 40.500000 0.500000 217.036697     -0.02820  84.889718      51.227295    
95.500000 40.500000 0.500000 9.561100     -1.39671  89.852449      51.836641    
0.500000 45.500000 0.500000 259.290009      0.12250 -5.0487820      45.221785    
5.500000 45.500000 0.500000 134.901093     -0.44337 -.86051248E-01  45.831131    
10.500000 45.500000 0.500000 134.422195     -0.45029  4.8766795      46.440478    
15.500000 45.500000 0.500000 233.891098      0.03447  9.8394103      47.049825    
20.500000 45.500000 0.500000 369.962189      0.51365  14.802141      47.659171    
25.500000 45.500000 0.500000 632.985596      1.28871  19.764872      48.268518    
30.500000 45.500000 0.500000 684.366577      1.46654  24.727603      48.877865    
35.500000 45.500000 0.500000 675.041077      1.43076  29.690333      49.487212    
40.500000 45.500000 0.500000 508.486694      0.92975  34.653064      50.096558    
45.500000 45.500000 0.500000 119.627800     -0.53522  39.615795      50.705905    
50.500000 45.500000 0.500000 323.596710      0.34845  44.578526      51.315252    
55.500000 45.500000 0.500000 274.037811      0.17319  49.541256      51.924598    
60.500000 45.500000 0.500000 352.788910      0.46421  54.503987      52.533945    
65.500000 45.500000 0.500000 328.128906      0.36180  59.466718      53.143292    
70.500000 45.500000 0.500000 142.736694     -0.39546  64.429449      53.752639    
75.500000 45.500000 0.500000 182.516693     -0.23076  69.392179      54.361985    
80.500000 45.500000 0.500000 202.179993     -0.12250  74.354910      54.971332    
85.500000 45.500000 0.500000 212.113297     -0.05329  79.317641      55.580679    
90.500000 45.500000 0.500000 107.779999     -0.59402  84.280372      56.190025    
95.500000 45.500000 0.500000 4.686700     -1.48517  89.243102      56.799372    
0.500000 50.500000 0.500000 199.323303     -0.14780 -5.6581287      50.184515    
5.500000 50.500000 0.500000 163.362198     -0.30877 -.69539796      50.793862    
10.500000 50.500000 0.500000 345.711090      0.42958  4.2673328      51.403209    
15.500000 50.500000 0.500000 385.123413      0.58656  9.2300636      52.012555    
20.500000 50.500000 0.500000 911.576721      2.20435  14.192794      52.621902    
25.500000 50.500000 0.500000 1020.445618      2.49771  19.155525      53.231249    
30.500000 50.500000 0.500000 513.162170      0.93945  24.118256      53.840596    
35.500000 50.500000 0.500000 370.543304      0.52081  29.080987      54.449942    
40.500000 50.500000 0.500000 127.517799     -0.47821  34.043717      55.059289    
45.500000 50.500000 0.500000 56.545601     -0.91061  39.006448      55.668636    
50.500000 50.500000 0.500000 171.891098     -0.28911  43.969179      56.277982    
55.500000 50.500000 0.500000 311.005615      0.30220  48.931910      56.887329    
60.500000 50.500000 0.500000 203.493301     -0.11619  53.894640      57.496676    
65.500000 50.500000 0.500000 3.492200     -1.50432  58.857371      58.106023    
70.500000 50.500000 0.500000 409.715607      0.63950  63.820102      58.715369    
75.500000 50.500000 0.500000 410.417786      0.64720  68.782833      59.324716    
80.500000 50.500000 0.500000 615.811096      1.24672  73.745563      59.934063    
85.500000 50.500000 0.500000 381.309998      0.57174  78.708294      60.543409    
90.500000 50.500000 0.500000 29.941099     -1.06362  83.671025      61.152756    
95.500000 50.500000 0.500000 18.742201     -1.13232  88.633756      61.762103    
0.500000 55.500000 0.500000 431.478302      0.68634 -6.2674754      55.147246    
5.500000 55.500000 0.500000 199.285599     -0.15414 -1.3047447      55.756593    
10.500000 55.500000 0.500000 313.907806      0.32194  3.6579861      56.365940    
15.500000 55.500000 0.500000 848.711121      1.93901  8.6207168      56.975286    
20.500000 55.500000 0.500000 1021.297913      2.67379  13.583448      57.584633    
25.500000 55.500000 0.500000 808.152222      1.79597  18.546178      58.193980    
30.500000 55.500000 0.500000 695.593323      1.48517  23.508909      58.803326    
35.500000 55.500000 0.500000 172.298904     -0.28258  28.471640      59.412673    
40.500000 55.500000 0.500000 39.516701     -0.99961  33.434371      60.022020    
45.500000 55.500000 0.500000 20.670000     -1.12050  38.397101      60.631367    
50.500000 55.500000 0.500000 16.385599     -1.18126  43.359832      61.240713    
55.500000 55.500000 0.500000 70.065598     -0.82830  48.322563      61.850060    
60.500000 55.500000 0.500000 293.609985      0.26956  53.285294      62.459407    
65.500000 55.500000 0.500000 180.929993     -0.24365  58.248024      63.068753    
70.500000 55.500000 0.500000 256.683289      0.10989  63.210755      63.678100    
75.500000 55.500000 0.500000 276.936615      0.19231  68.173486      64.287447    
80.500000 55.500000 0.500000 165.742203     -0.30220  73.136217      64.896793    
85.500000 55.500000 0.500000 120.544403     -0.52800  78.098947      65.506140    
90.500000 55.500000 0.500000 0.000000     -3.02334  83.061678      66.115487    
95.500000 55.500000 0.500000 251.179993      0.09099  88.024409      66.724834    
0.500000 60.500000 0.500000 364.876709      0.50651 -6.8768221      60.109977    
5.500000 60.500000 0.500000 130.824493     -0.46421 -1.9140914      60.719324    
10.500000 60.500000 0.500000 220.403305     -0.00313  3.0486394      61.328670    
15.500000 60.500000 0.500000 904.667725      2.08028  8.0113701      61.938017    
20.500000 60.500000 0.500000 780.570007      1.68236  12.974101      62.547364    
25.500000 60.500000 0.500000 732.206726      1.56535  17.936832      63.156710    
30.500000 60.500000 0.500000 206.515594     -0.09099  22.899562      63.766057    
35.500000 60.500000 0.500000 9.820000     -1.34849  27.862293      64.375404    
40.500000 60.500000 0.500000 9.652200     -1.38028  32.825024      64.984751    
45.500000 60.500000 0.500000 0.623300     -1.63285  37.787755      65.594097    
