With Rotated Coordinates: Normal Score Transform: pygeostat_saved_data
 7
X
Y
Z
value
NS_value
Rotated X
Rotated Y
0.500000 0.500000 0.500000 0.000000     -2.67379 0.50865005     0.49119764    
5.500000 0.500000 0.500000 0.000000     -2.37603  5.5078885     0.40393561    
10.500000 0.500000 0.500000 204.054993     -0.10989  10.507127     0.31667358    
15.500000 0.500000 0.500000 157.588303     -0.34180  15.506365     0.22941155    
20.500000 0.500000 0.500000 210.154999     -0.06585  20.505604     0.14214952    
25.500000 0.500000 0.500000 386.173309      0.59402  25.504842     0.54887487E-01
30.500000 0.500000 0.500000 422.756592      0.66274  30.504081     -.32374545E-01
35.500000 0.500000 0.500000 541.809998      0.99961  35.503319     -.11963658    
40.500000 0.500000 0.500000 576.163330      1.15644  40.502558     -.20689861    
45.500000 0.500000 0.500000 549.518372      1.04181  45.501796     -.29416064    
50.500000 0.500000 0.500000 200.958298     -0.13514  50.501035     -.38142267    
55.500000 0.500000 0.500000 375.029907      0.54246  55.500273     -.46868470    
60.500000 0.500000 0.500000 320.968292      0.34180  60.499512     -.55594673    
65.500000 0.500000 0.500000 374.281708      0.53522  65.498750     -.64320877    
70.500000 0.500000 0.500000 270.466705      0.16048  70.497989     -.73047080    
75.500000 0.500000 0.500000 14.636700     -1.21991  75.497227     -.81773283    
80.500000 0.500000 0.500000 138.963303     -0.41588  80.496466     -.90499486    
85.500000 0.500000 0.500000 330.253296      0.37522  85.495704     -.99225689    
90.500000 0.500000 0.500000 363.000000      0.49940  90.494943     -1.0795189    
95.500000 0.500000 0.500000 122.781700     -0.51365  95.494181     -1.1667810    
0.500000 5.500000 0.500000 0.000000     -1.89949 0.59591208      5.4904361    
5.500000 5.500000 0.500000 11.474400     -1.27446  5.5951506      5.4031741    
10.500000 5.500000 0.500000 43.175598     -0.94924  10.594389      5.3159121    
15.500000 5.500000 0.500000 107.290001     -0.60904  15.593628      5.2286500    
20.500000 5.500000 0.500000 281.265503      0.21150  20.592866      5.1413880    
25.500000 5.500000 0.500000 313.061096      0.30877  25.592104      5.0541260    
30.500000 5.500000 0.500000 424.531097      0.67056  30.591343      4.9668639    
35.500000 5.500000 0.500000 253.062195      0.10358  35.590581      4.8796019    
40.500000 5.500000 0.500000 407.880005      0.63183  40.589820      4.7923399    
45.500000 5.500000 0.500000 222.167801      0.00313  45.589058      4.7050778    
50.500000 5.500000 0.500000 283.696686      0.24365  50.588297      4.6178158    
55.500000 5.500000 0.500000 216.302200     -0.03447  55.587535      4.5305538    
60.500000 5.500000 0.500000 261.458893      0.12882  60.586774      4.4432917    
65.500000 5.500000 0.500000 235.391098      0.04702  65.586012      4.3560297    
70.500000 5.500000 0.500000 474.660004      0.81950  70.585251      4.2687677    
75.500000 5.500000 0.500000 277.003296      0.19870  75.584489      4.1815056    
80.500000 5.500000 0.500000 428.578888      0.67843  80.583728      4.0942436    
85.500000 5.500000 0.500000 772.396606      1.65710  85.582966      4.0069816    
90.500000 5.500000 0.500000 503.337799      0.90117  90.582205      3.9197196    
95.500000 5.500000 0.500000 177.917801     -0.26307  95.581443      3.8324575    
0.500000 10.500000 0.500000 66.873299     -0.84609 0.68317411      10.489675    
5.500000 10.500000 0.500000 66.746696     -0.86416  5.6824126      10.402413    
10.500000 10.500000 0.500000 77.235603     -0.78492  10.681651      10.315151    
15.500000 10.500000 0.500000 94.454399     -0.69429  15.680890      10.227889    
20.500000 10.500000 0.500000 51.272202     -0.92975  20.680128      10.140626    
25.500000 10.500000 0.500000 234.729996      0.04074  25.679366      10.053364    
30.500000 10.500000 0.500000 528.935608      0.95912  30.678605      9.9661024    
35.500000 10.500000 0.500000 482.937805      0.85509  35.677843      9.8788404    
40.500000 10.500000 0.500000 505.185486      0.92014  40.677082      9.7915783    
45.500000 10.500000 0.500000 65.401100     -0.89180  45.676320      9.7043163    
50.500000 10.500000 0.500000 73.295601     -0.79348  50.675559      9.6170543    
55.500000 10.500000 0.500000 219.704498     -0.00940  55.674797      9.5297922    
60.500000 10.500000 0.500000 225.733307      0.01567  60.674036      9.4425302    
65.500000 10.500000 0.500000 182.372192     -0.23720  65.673274      9.3552682    
70.500000 10.500000 0.500000 390.133301      0.60151  70.672513      9.2680062    
75.500000 10.500000 0.500000 93.995598     -0.70229  75.671751      9.1807441    
80.500000 10.500000 0.500000 445.234497      0.74297  80.670990      9.0934821    
85.500000 10.500000 0.500000 377.331085      0.54974  85.670228      9.0062201    
90.500000 10.500000 0.500000 231.436707      0.02820  90.669467      8.9189580    
95.500000 10.500000 0.500000 104.372200     -0.63183  95.668705      8.8316960    
0.500000 15.500000 0.500000 541.830017      1.00999 0.77043615      15.488913    
5.500000 15.500000 0.500000 172.673294     -0.27606  5.7696746      15.401651    
10.500000 15.500000 0.500000 87.331100     -0.72655  10.768913      15.314389    
15.500000 15.500000 0.500000 186.407806     -0.21150  15.768152      15.227127    
20.500000 15.500000 0.500000 118.986702     -0.54246  20.767390      15.139865    
25.500000 15.500000 0.500000 208.202194     -0.07841  25.766629      15.052603    
30.500000 15.500000 0.500000 676.192322      1.44842  30.765867      14.965341    
35.500000 15.500000 0.500000 554.272217      1.06362  35.765105      14.878079    
40.500000 15.500000 0.500000 558.902222      1.10884  40.764344      14.790817    
45.500000 15.500000 0.500000 272.997803      0.16683  45.763582      14.703555    
50.500000 15.500000 0.500000 81.733299     -0.75959  50.762821      14.616293    
55.500000 15.500000 0.500000 313.634399      0.31534  55.762059      14.529031    
60.500000 15.500000 0.500000 145.955597     -0.38195  60.761298      14.441769    
65.500000 15.500000 0.500000 191.756699     -0.17956  65.760536      14.354507    
70.500000 15.500000 0.500000 113.223297     -0.56437  70.759775      14.267245    
75.500000 15.500000 0.500000 87.401100     -0.71842  75.759013      14.179983    
80.500000 15.500000 0.500000 191.653305     -0.19231  80.758252      14.092721    
85.500000 15.500000 0.500000 343.973389      0.40905  85.757490      14.005459    
90.500000 15.500000 0.500000 90.415604     -0.71033  90.756729      13.918197    
95.500000 15.500000 0.500000 341.132202      0.40225  95.755967      13.830934    
0.500000 20.500000 0.500000 633.525024      1.30322 0.85769818      20.488152    
5.500000 20.500000 0.500000 667.548889      1.39671  5.8569367      20.400890    
10.500000 20.500000 0.500000 482.946686      0.86416  10.856175      20.313627    
15.500000 20.500000 0.500000 770.286682      1.63285  15.855414      20.226365    
20.500000 20.500000 0.500000 294.677795      0.28911  20.854652      20.139103    
25.500000 20.500000 0.500000 305.768890      0.29565  25.853891      20.051841    
30.500000 20.500000 0.500000 479.667786      0.84609  30.853129      19.964579    
35.500000 20.500000 0.500000 605.803284      1.23320  35.852368      19.877317    
40.500000 20.500000 0.500000 218.581100     -0.02193  40.851606      19.790055    
45.500000 20.500000 0.500000 443.858887      0.73474  45.850844      19.702793    
50.500000 20.500000 0.500000 224.752197      0.00940  50.850083      19.615531    
55.500000 20.500000 0.500000 357.417786      0.47821  55.849321      19.528269    
60.500000 20.500000 0.500000 329.866608      0.36850  60.848560      19.441007    
65.500000 20.500000 0.500000 0.000000     -1.93901  65.847798      19.353745    
70.500000 20.500000 0.500000 9.778900     -1.36421  70.847037      19.266483    
75.500000 20.500000 0.500000 252.237793      0.09729  75.846275      19.179221    
80.500000 20.500000 0.500000 459.354401      0.75959  80.845514      19.091959    
85.500000 20.500000 0.500000 150.772202     -0.37522  85.844752      19.004697    
90.500000 20.500000 0.500000 277.854401      0.20509  90.843991      18.917435    
95.500000 20.500000 0.500000 358.205505      0.48525  95.843229      18.830173    
0.500000 25.500000 0.500000 943.635010      2.37603 0.94496021      25.487390    
5.500000 25.500000 0.500000 804.471130      1.76538  5.9441987      25.400128    
10.500000 25.500000 0.500000 659.869995      1.36421  10.943437      25.312866    
15.500000 25.500000 0.500000 556.913330      1.08595  15.942676      25.225604    
20.500000 25.500000 0.500000 346.709991      0.43646  20.941914      25.138342    
25.500000 25.500000 0.500000 80.099998     -0.77642  25.941153      25.051080    
30.500000 25.500000 0.500000 499.897797      0.89180  30.940391      24.963818    
35.500000 25.500000 0.500000 720.216675      1.52403  35.939630      24.876556    
40.500000 25.500000 0.500000 350.205505      0.45724  40.938868      24.789294    
45.500000 25.500000 0.500000 530.035522      0.97916  45.938106      24.702032    
50.500000 25.500000 0.500000 468.263306      0.78492  50.937345      24.614770    
55.500000 25.500000 0.500000 440.191101      0.71033  55.936583      24.527508    
60.500000 25.500000 0.500000 281.331085      0.21791  60.935822      24.440246    
65.500000 25.500000 0.500000 104.641098     -0.62419  65.935060      24.352984    
70.500000 25.500000 0.500000 14.106700     -1.23320  70.934299      24.265722    
75.500000 25.500000 0.500000 144.353302     -0.38870  75.933537      24.178460    
80.500000 25.500000 0.500000 197.258896     -0.16048  80.932776      24.091198    
85.500000 25.500000 0.500000 136.416702     -0.42958  85.932014      24.003935    
90.500000 25.500000 0.500000 152.614395     -0.36180  90.931253      23.916673    
95.500000 25.500000 0.500000 152.516693     -0.36850  95.930491      23.829411    
0.500000 30.500000 0.500000 320.226715      0.33517  1.0322222      30.486628    
5.500000 30.500000 0.500000 781.194519      1.70874  6.0314607      30.399366    
10.500000 30.500000 0.500000 594.945618      1.20682  11.030699      30.312104    
15.500000 30.500000 0.500000 546.493408      1.03109  16.029938      30.224842    
20.500000 30.500000 0.500000 647.992188      1.33310  21.029176      30.137580    
25.500000 30.500000 0.500000 0.000000     -2.49771  26.028415      30.050318    
30.500000 30.500000 0.500000 570.921082      1.14430  31.027653      29.963056    
35.500000 30.500000 0.500000 943.423279      2.28182  36.026892      29.875794    
40.500000 30.500000 0.500000 569.085571      1.12050  41.026130      29.788532    
45.500000 30.500000 0.500000 108.952202     -0.58656  46.025369      29.701270    
50.500000 30.500000 0.500000 377.399994      0.55704  51.024607      29.614008    
55.500000 30.500000 0.500000 184.411102     -0.21791  56.023845      29.526746    
60.500000 30.500000 0.500000 626.222290      1.26047  61.023084      29.439484    
65.500000 30.500000 0.500000 528.228882      0.94924  66.022322      29.352222    
70.500000 30.500000 0.500000 696.080017      1.50432  71.021561      29.264960    
75.500000 30.500000 0.500000 438.438812      0.70229  76.020799      29.177698    
80.500000 30.500000 0.500000 825.535522      1.89949  81.020038      29.090436    
85.500000 30.500000 0.500000 195.571106     -0.17319  86.019276      29.003174    
90.500000 30.500000 0.500000 0.000000     -2.02859  91.018515      28.915912    
95.500000 30.500000 0.500000 0.000000     -2.08028  96.017753      28.828650    
0.500000 35.500000 0.500000 662.445007      1.38028  1.1194843      35.485867    
5.500000 35.500000 0.500000 338.700012      0.38870  6.1187227      35.398605    
10.500000 35.500000 0.500000 496.092194      0.88251  11.117961      35.311343    
15.500000 35.500000 0.500000 445.892212      0.75125  16.117200      35.224081    
20.500000 35.500000 0.500000 490.066711      0.87330  21.116438      35.136819    
25.500000 35.500000 0.500000 469.837708      0.79348  26.115677      35.049557    
30.500000 35.500000 0.500000 820.145630      1.86273  31.114915      34.962295    
35.500000 35.500000 0.500000 721.133423      1.54436  36.114154      34.875033    
40.500000 35.500000 0.500000 419.187805      0.65495  41.113392      34.787771    
45.500000 35.500000 0.500000 96.012199     -0.67843  46.112631      34.700509    
50.500000 35.500000 0.500000 135.607803     -0.43646  51.111869      34.613247    
55.500000 35.500000 0.500000 157.479996     -0.34845  56.111108      34.525985    
60.500000 35.500000 0.500000 282.026703      0.23076  61.110346      34.438723    
65.500000 35.500000 0.500000 628.464417      1.27446  66.109584      34.351461    
70.500000 35.500000 0.500000 380.188812      0.56437  71.108823      34.264199    
75.500000 35.500000 0.500000 504.958893      0.91061  76.108061      34.176937    
80.500000 35.500000 0.500000 745.307678      1.58706  81.107300      34.089674    
85.500000 35.500000 0.500000 674.889893      1.41353  86.106538      34.002412    
90.500000 35.500000 0.500000 191.685593     -0.18593  91.105777      33.915150    
95.500000 35.500000 0.500000 24.378901     -1.10884  96.105015      33.827888    
0.500000 40.500000 0.500000 283.859985      0.25011  1.2067463      40.485105    
5.500000 40.500000 0.500000 267.544403      0.14780  6.2059848      40.397843    
10.500000 40.500000 0.500000 124.724503     -0.49231  11.205223      40.310581    
15.500000 40.500000 0.500000 126.336700     -0.48525  16.204462      40.223319    
20.500000 40.500000 0.500000 204.091095     -0.10358  21.203700      40.136057    
25.500000 40.500000 0.500000 293.524506      0.26307  26.202939      40.048795    
30.500000 40.500000 0.500000 557.384521      1.09732  31.202177      39.961533    
35.500000 40.500000 0.500000 819.033386      1.82833  36.201416      39.874271    
40.500000 40.500000 0.500000 876.262207      2.02859  41.200654      39.787009    
45.500000 40.500000 0.500000 159.712204     -0.33517  46.199893      39.699747    
50.500000 40.500000 0.500000 155.172195     -0.35512  51.199131      39.612485    
55.500000 40.500000 0.500000 348.921112      0.44337  56.198370      39.525223    
60.500000 40.500000 0.500000 397.273285      0.61660  61.197608      39.437961    
65.500000 40.500000 0.500000 263.113312      0.14147  66.196846      39.350699    
70.500000 40.500000 0.500000 80.419998     -0.76798  71.196085      39.263437    
75.500000 40.500000 0.500000 0.000000     -1.73636  76.195323      39.176175    
80.500000 40.500000 0.500000 30.223301     -1.04181  81.194562      39.088913    
85.500000 40.500000 0.500000 183.453293     -0.22433  86.193800      39.001651    
90.500000 40.500000 0.500000 217.036697     -0.02820  91.193039      38.914389    
95.500000 40.500000 0.500000 9.561100     -1.39671  96.192277      38.827127    
0.500000 45.500000 0.500000 259.290009      0.12250  1.2940083      45.484344    
5.500000 45.500000 0.500000 134.901093     -0.44337  6.2932468      45.397082    
10.500000 45.500000 0.500000 134.422195     -0.45029  11.292485      45.309820    
15.500000 45.500000 0.500000 233.891098      0.03447  16.291724      45.222558    
20.500000 45.500000 0.500000 369.962189      0.51365  21.290962      45.135296    
25.500000 45.500000 0.500000 632.985596      1.28871  26.290201      45.048034    
30.500000 45.500000 0.500000 684.366577      1.46654  31.289439      44.960772    
35.500000 45.500000 0.500000 675.041077      1.43076  36.288678      44.873510    
40.500000 45.500000 0.500000 508.486694      0.92975  41.287916      44.786248    
45.500000 45.500000 0.500000 119.627800     -0.53522  46.287155      44.698986    
50.500000 45.500000 0.500000 323.596710      0.34845  51.286393      44.611724    
55.500000 45.500000 0.500000 274.037811      0.17319  56.285632      44.524462    
60.500000 45.500000 0.500000 352.788910      0.46421  61.284870      44.437200    
65.500000 45.500000 0.500000 328.128906      0.36180  66.284109      44.349938    
70.500000 45.500000 0.500000 142.736694     -0.39546  71.283347      44.262675    
75.500000 45.500000 0.500000 182.516693     -0.23076  76.282585      44.175413    
80.500000 45.500000 0.500000 202.179993     -0.12250  81.281824      44.088151    
85.500000 45.500000 0.500000 212.113297     -0.05329  86.281062      44.000889    
90.500000 45.500000 0.500000 107.779999     -0.59402  91.280301      43.913627    
95.500000 45.500000 0.500000 4.686700     -1.48517  96.279539      43.826365    
0.500000 50.500000 0.500000 199.323303     -0.14780  1.3812704      50.483582    
5.500000 50.500000 0.500000 163.362198     -0.30877  6.3805088      50.396320    
10.500000 50.500000 0.500000 345.711090      0.42958  11.379747      50.309058    
15.500000 50.500000 0.500000 385.123413      0.58656  16.378986      50.221796    
20.500000 50.500000 0.500000 911.576721      2.20435  21.378224      50.134534    
25.500000 50.500000 0.500000 1020.445618      2.49771  26.377463      50.047272    
30.500000 50.500000 0.500000 513.162170      0.93945  31.376701      49.960010    
35.500000 50.500000 0.500000 370.543304      0.52081  36.375940      49.872748    
40.500000 50.500000 0.500000 127.517799     -0.47821  41.375178      49.785486    
45.500000 50.500000 0.500000 56.545601     -0.91061  46.374417      49.698224    
50.500000 50.500000 0.500000 171.891098     -0.28911  51.373655      49.610962    
55.500000 50.500000 0.500000 311.005615      0.30220  56.372894      49.523700    
60.500000 50.500000 0.500000 203.493301     -0.11619  61.372132      49.436438    
65.500000 50.500000 0.500000 3.492200     -1.50432  66.371371      49.349176    
70.500000 50.500000 0.500000 409.715607      0.63950  71.370609      49.261914    
75.500000 50.500000 0.500000 410.417786      0.64720  76.369848      49.174652    
80.500000 50.500000 0.500000 615.811096      1.24672  81.369086      49.087390    
85.500000 50.500000 0.500000 381.309998      0.57174  86.368324      49.000128    
90.500000 50.500000 0.500000 29.941099     -1.06362  91.367563      48.912866    
95.500000 50.500000 0.500000 18.742201     -1.13232  96.366801      48.825604    
0.500000 55.500000 0.500000 431.478302      0.68634  1.4685324      55.482821    
5.500000 55.500000 0.500000 199.285599     -0.15414  6.4677709      55.395559    
10.500000 55.500000 0.500000 313.907806      0.32194  11.467009      55.308297    
15.500000 55.500000 0.500000 848.711121      1.93901  16.466248      55.221035    
20.500000 55.500000 0.500000 1021.297913      2.67379  21.465486      55.133773    
25.500000 55.500000 0.500000 808.152222      1.79597  26.464725      55.046511    
30.500000 55.500000 0.500000 695.593323      1.48517  31.463963      54.959249    
35.500000 55.500000 0.500000 172.298904     -0.28258  36.463202      54.871987    
40.500000 55.500000 0.500000 39.516701     -0.99961  41.462440      54.784725    
45.500000 55.500000 0.500000 20.670000     -1.12050  46.461679      54.697463    
50.500000 55.500000 0.500000 16.385599     -1.18126  51.460917      54.610201    
55.500000 55.500000 0.500000 70.065598     -0.82830  56.460156      54.522939    
60.500000 55.500000 0.500000 293.609985      0.26956  61.459394      54.435677    
65.500000 55.500000 0.500000 180.929993     -0.24365  66.458633      54.348414    
70.500000 55.500000 0.500000 256.683289      0.10989  71.457871      54.261152    
75.500000 55.500000 0.500000 276.936615      0.19231  76.457110      54.173890    
80.500000 55.500000 0.500000 165.742203     -0.30220  81.456348      54.086628    
85.500000 55.500000 0.500000 120.544403     -0.52800  86.455586      53.999366    
90.500000 55.500000 0.500000 0.000000     -3.02334  91.454825      53.912104    
95.500000 55.500000 0.500000 251.179993      0.09099  96.454063      53.824842    
0.500000 60.500000 0.500000 364.876709      0.50651  1.5557944      60.482059    
5.500000 60.500000 0.500000 130.824493     -0.46421  6.5550329      60.394797    
10.500000 60.500000 0.500000 220.403305     -0.00313  11.554271      60.307535    
15.500000 60.500000 0.500000 904.667725      2.08028  16.553510      60.220273    
20.500000 60.500000 0.500000 780.570007      1.68236  21.552748      60.133011    
25.500000 60.500000 0.500000 732.206726      1.56535  26.551987      60.045749    
30.500000 60.500000 0.500000 206.515594     -0.09099  31.551225      59.958487    
35.500000 60.500000 0.500000 9.820000     -1.34849  36.550464      59.871225    
40.500000 60.500000 0.500000 9.652200     -1.38028  41.549702      59.783963    
