With Rotated Coordinates: Normal Score Transform: pygeostat_saved_data
 7
X
Y
Z
value
NS_value
Rotated X
Rotated Y
0.500000 0.500000 0.500000 0.000000     -2.67379 0.47314679     0.52548275    
5.500000 0.500000 0.500000 0.000000     -2.37603  5.4662945     0.78716252    
10.500000 0.500000 0.500000 204.054993     -0.10989  10.459442      1.0488423    
15.500000 0.500000 0.500000 157.588303     -0.34180  15.452590      1.3105221    
20.500000 0.500000 0.500000 210.154999     -0.06585  20.445737      1.5722019    
25.500000 0.500000 0.500000 386.173309      0.59402  25.438885      1.8338816    
30.500000 0.500000 0.500000 422.756592      0.66274  30.432033      2.0955614    
35.500000 0.500000 0.500000 541.809998      0.99961  35.425181      2.3572412    
40.500000 0.500000 0.500000 576.163330      1.15644  40.418328      2.6189210    
45.500000 0.500000 0.500000 549.518372      1.04181  45.411476      2.8806008    
50.500000 0.500000 0.500000 200.958298     -0.13514  50.404624      3.1422805    
55.500000 0.500000 0.500000 375.029907      0.54246  55.397771      3.4039603    
60.500000 0.500000 0.500000 320.968292      0.34180  60.390919      3.6656401    
65.500000 0.500000 0.500000 374.281708      0.53522  65.384067      3.9273199    
70.500000 0.500000 0.500000 270.466705      0.16048  70.377214      4.1889997    
75.500000 0.500000 0.500000 14.636700     -1.21991  75.370362      4.4506794    
80.500000 0.500000 0.500000 138.963303     -0.41588  80.363510      4.7123592    
85.500000 0.500000 0.500000 330.253296      0.37522  85.356657      4.9740390    
90.500000 0.500000 0.500000 363.000000      0.49940  90.349805      5.2357188    
95.500000 0.500000 0.500000 122.781700     -0.51365  95.342953      5.4973985    
0.500000 5.500000 0.500000 0.000000     -1.89949 0.21146701      5.5186304    
5.500000 5.500000 0.500000 11.474400     -1.27446  5.2046147      5.7803102    
10.500000 5.500000 0.500000 43.175598     -0.94924  10.197762      6.0419900    
15.500000 5.500000 0.500000 107.290001     -0.60904  15.190910      6.3036698    
20.500000 5.500000 0.500000 281.265503      0.21150  20.184058      6.5653495    
25.500000 5.500000 0.500000 313.061096      0.30877  25.177205      6.8270293    
30.500000 5.500000 0.500000 424.531097      0.67056  30.170353      7.0887091    
35.500000 5.500000 0.500000 253.062195      0.10358  35.163501      7.3503889    
40.500000 5.500000 0.500000 407.880005      0.63183  40.156648      7.6120687    
45.500000 5.500000 0.500000 222.167801      0.00313  45.149796      7.8737484    
50.500000 5.500000 0.500000 283.696686      0.24365  50.142944      8.1354282    
55.500000 5.500000 0.500000 216.302200     -0.03447  55.136091      8.3971080    
60.500000 5.500000 0.500000 261.458893      0.12882  60.129239      8.6587878    
65.500000 5.500000 0.500000 235.391098      0.04702  65.122387      8.9204675    
70.500000 5.500000 0.500000 474.660004      0.81950  70.115534      9.1821473    
75.500000 5.500000 0.500000 277.003296      0.19870  75.108682      9.4438271    
80.500000 5.500000 0.500000 428.578888      0.67843  80.101830      9.7055069    
85.500000 5.500000 0.500000 772.396606      1.65710  85.094977      9.9671867    
90.500000 5.500000 0.500000 503.337799      0.90117  90.088125      10.228866    
95.500000 5.500000 0.500000 177.917801     -0.26307  95.081273      10.490546    
0.500000 10.500000 0.500000 66.873299     -0.84609 -.50212769E-01  10.511778    
5.500000 10.500000 0.500000 66.746696     -0.86416  4.9429349      10.773458    
10.500000 10.500000 0.500000 77.235603     -0.78492  9.9360826      11.035138    
15.500000 10.500000 0.500000 94.454399     -0.69429  14.929230      11.296817    
20.500000 10.500000 0.500000 51.272202     -0.92975  19.922378      11.558497    
25.500000 10.500000 0.500000 234.729996      0.04074  24.915526      11.820177    
30.500000 10.500000 0.500000 528.935608      0.95912  29.908673      12.081857    
35.500000 10.500000 0.500000 482.937805      0.85509  34.901821      12.343537    
40.500000 10.500000 0.500000 505.185486      0.92014  39.894969      12.605216    
45.500000 10.500000 0.500000 65.401100     -0.89180  44.888116      12.866896    
50.500000 10.500000 0.500000 73.295601     -0.79348  49.881264      13.128576    
55.500000 10.500000 0.500000 219.704498     -0.00940  54.874412      13.390256    
60.500000 10.500000 0.500000 225.733307      0.01567  59.867559      13.651935    
65.500000 10.500000 0.500000 182.372192     -0.23720  64.860707      13.913615    
70.500000 10.500000 0.500000 390.133301      0.60151  69.853855      14.175295    
75.500000 10.500000 0.500000 93.995598     -0.70229  74.847002      14.436975    
80.500000 10.500000 0.500000 445.234497      0.74297  79.840150      14.698655    
85.500000 10.500000 0.500000 377.331085      0.54974  84.833298      14.960334    
90.500000 10.500000 0.500000 231.436707      0.02820  89.826445      15.222014    
95.500000 10.500000 0.500000 104.372200     -0.63183  94.819593      15.483694    
0.500000 15.500000 0.500000 541.830017      1.00999 -.31189255      15.504926    
5.500000 15.500000 0.500000 172.673294     -0.27606  4.6812551      15.766606    
10.500000 15.500000 0.500000 87.331100     -0.72655  9.6744028      16.028285    
15.500000 15.500000 0.500000 186.407806     -0.21150  14.667550      16.289965    
20.500000 15.500000 0.500000 118.986702     -0.54246  19.660698      16.551645    
25.500000 15.500000 0.500000 208.202194     -0.07841  24.653846      16.813325    
30.500000 15.500000 0.500000 676.192322      1.44842  29.646993      17.075004    
35.500000 15.500000 0.500000 554.272217      1.06362  34.640141      17.336684    
40.500000 15.500000 0.500000 558.902222      1.10884  39.633289      17.598364    
45.500000 15.500000 0.500000 272.997803      0.16683  44.626437      17.860044    
50.500000 15.500000 0.500000 81.733299     -0.75959  49.619584      18.121724    
55.500000 15.500000 0.500000 313.634399      0.31534  54.612732      18.383403    
60.500000 15.500000 0.500000 145.955597     -0.38195  59.605880      18.645083    
65.500000 15.500000 0.500000 191.756699     -0.17956  64.599027      18.906763    
70.500000 15.500000 0.500000 113.223297     -0.56437  69.592175      19.168443    
75.500000 15.500000 0.500000 87.401100     -0.71842  74.585323      19.430122    
80.500000 15.500000 0.500000 191.653305     -0.19231  79.578470      19.691802    
85.500000 15.500000 0.500000 343.973389      0.40905  84.571618      19.953482    
90.500000 15.500000 0.500000 90.415604     -0.71033  89.564766      20.215162    
95.500000 15.500000 0.500000 341.132202      0.40225  94.557913      20.476842    
0.500000 20.500000 0.500000 633.525024      1.30322 -.57357233      20.498073    
5.500000 20.500000 0.500000 667.548889      1.39671  4.4195753      20.759753    
10.500000 20.500000 0.500000 482.946686      0.86416  9.4127230      21.021433    
15.500000 20.500000 0.500000 770.286682      1.63285  14.405871      21.283113    
20.500000 20.500000 0.500000 294.677795      0.28911  19.399018      21.544793    
25.500000 20.500000 0.500000 305.768890      0.29565  24.392166      21.806472    
30.500000 20.500000 0.500000 479.667786      0.84609  29.385314      22.068152    
35.500000 20.500000 0.500000 605.803284      1.23320  34.378461      22.329832    
40.500000 20.500000 0.500000 218.581100     -0.02193  39.371609      22.591512    
45.500000 20.500000 0.500000 443.858887      0.73474  44.364757      22.853191    
50.500000 20.500000 0.500000 224.752197      0.00940  49.357904      23.114871    
55.500000 20.500000 0.500000 357.417786      0.47821  54.351052      23.376551    
60.500000 20.500000 0.500000 329.866608      0.36850  59.344200      23.638231    
65.500000 20.500000 0.500000 0.000000     -1.93901  64.337347      23.899911    
70.500000 20.500000 0.500000 9.778900     -1.36421  69.330495      24.161590    
75.500000 20.500000 0.500000 252.237793      0.09729  74.323643      24.423270    
80.500000 20.500000 0.500000 459.354401      0.75959  79.316790      24.684950    
85.500000 20.500000 0.500000 150.772202     -0.37522  84.309938      24.946630    
90.500000 20.500000 0.500000 277.854401      0.20509  89.303086      25.208309    
95.500000 20.500000 0.500000 358.205505      0.48525  94.296233      25.469989    
0.500000 25.500000 0.500000 943.635010      2.37603 -.83525211      25.491221    
5.500000 25.500000 0.500000 804.471130      1.76538  4.1578956      25.752901    
10.500000 25.500000 0.500000 659.869995      1.36421  9.1510432      26.014581    
15.500000 25.500000 0.500000 556.913330      1.08595  14.144191      26.276260    
20.500000 25.500000 0.500000 346.709991      0.43646  19.137339      26.537940    
25.500000 25.500000 0.500000 80.099998     -0.77642  24.130486      26.799620    
30.500000 25.500000 0.500000 499.897797      0.89180  29.123634      27.061300    
35.500000 25.500000 0.500000 720.216675      1.52403  34.116782      27.322980    
40.500000 25.500000 0.500000 350.205505      0.45724  39.109929      27.584659    
45.500000 25.500000 0.500000 530.035522      0.97916  44.103077      27.846339    
50.500000 25.500000 0.500000 468.263306      0.78492  49.096225      28.108019    
55.500000 25.500000 0.500000 440.191101      0.71033  54.089372      28.369699    
60.500000 25.500000 0.500000 281.331085      0.21791  59.082520      28.631378    
65.500000 25.500000 0.500000 104.641098     -0.62419  64.075668      28.893058    
70.500000 25.500000 0.500000 14.106700     -1.23320  69.068815      29.154738    
75.500000 25.500000 0.500000 144.353302     -0.38870  74.061963      29.416418    
80.500000 25.500000 0.500000 197.258896     -0.16048  79.055111      29.678098    
85.500000 25.500000 0.500000 136.416702     -0.42958  84.048258      29.939777    
90.500000 25.500000 0.500000 152.614395     -0.36180  89.041406      30.201457    
95.500000 25.500000 0.500000 152.516693     -0.36850  94.034554      30.463137    
0.500000 30.500000 0.500000 320.226715      0.33517 -1.0969319      30.484369    
5.500000 30.500000 0.500000 781.194519      1.70874  3.8962158      30.746049    
10.500000 30.500000 0.500000 594.945618      1.20682  8.8893635      31.007728    
15.500000 30.500000 0.500000 546.493408      1.03109  13.882511      31.269408    
20.500000 30.500000 0.500000 647.992188      1.33310  18.875659      31.531088    
25.500000 30.500000 0.500000 0.000000     -2.49771  23.868806      31.792768    
30.500000 30.500000 0.500000 570.921082      1.14430  28.861954      32.054447    
35.500000 30.500000 0.500000 943.423279      2.28182  33.855102      32.316127    
40.500000 30.500000 0.500000 569.085571      1.12050  38.848250      32.577807    
45.500000 30.500000 0.500000 108.952202     -0.58656  43.841397      32.839487    
50.500000 30.500000 0.500000 377.399994      0.55704  48.834545      33.101167    
55.500000 30.500000 0.500000 184.411102     -0.21791  53.827693      33.362846    
60.500000 30.500000 0.500000 626.222290      1.26047  58.820840      33.624526    
65.500000 30.500000 0.500000 528.228882      0.94924  63.813988      33.886206    
70.500000 30.500000 0.500000 696.080017      1.50432  68.807136      34.147886    
75.500000 30.500000 0.500000 438.438812      0.70229  73.800283      34.409565    
80.500000 30.500000 0.500000 825.535522      1.89949  78.793431      34.671245    
85.500000 30.500000 0.500000 195.571106     -0.17319  83.786579      34.932925    
90.500000 30.500000 0.500000 0.000000     -2.02859  88.779726      35.194605    
95.500000 30.500000 0.500000 0.000000     -2.08028  93.772874      35.456285    
0.500000 35.500000 0.500000 662.445007      1.38028 -1.3586117      35.477516    
5.500000 35.500000 0.500000 338.700012      0.38870  3.6345360      35.739196    
10.500000 35.500000 0.500000 496.092194      0.88251  8.6276837      36.000876    
15.500000 35.500000 0.500000 445.892212      0.75125  13.620831      36.262556    
20.500000 35.500000 0.500000 490.066711      0.87330  18.613979      36.524236    
25.500000 35.500000 0.500000 469.837708      0.79348  23.607127      36.785915    
30.500000 35.500000 0.500000 820.145630      1.86273  28.600274      37.047595    
35.500000 35.500000 0.500000 721.133423      1.54436  33.593422      37.309275    
40.500000 35.500000 0.500000 419.187805      0.65495  38.586570      37.570955    
45.500000 35.500000 0.500000 96.012199     -0.67843  43.579717      37.832634    
50.500000 35.500000 0.500000 135.607803     -0.43646  48.572865      38.094314    
55.500000 35.500000 0.500000 157.479996     -0.34845  53.566013      38.355994    
60.500000 35.500000 0.500000 282.026703      0.23076  58.559160      38.617674    
65.500000 35.500000 0.500000 628.464417      1.27446  63.552308      38.879354    
70.500000 35.500000 0.500000 380.188812      0.56437  68.545456      39.141033    
75.500000 35.500000 0.500000 504.958893      0.91061  73.538603      39.402713    
80.500000 35.500000 0.500000 745.307678      1.58706  78.531751      39.664393    
85.500000 35.500000 0.500000 674.889893      1.41353  83.524899      39.926073    
90.500000 35.500000 0.500000 191.685593     -0.18593  88.518046      40.187752    
95.500000 35.500000 0.500000 24.378901     -1.10884  93.511194      40.449432    
0.500000 40.500000 0.500000 283.859985      0.25011 -1.6202914      40.470664    
5.500000 40.500000 0.500000 267.544403      0.14780  3.3728562      40.732344    
10.500000 40.500000 0.500000 124.724503     -0.49231  8.3660039      40.994024    
15.500000 40.500000 0.500000 126.336700     -0.48525  13.359152      41.255703    
20.500000 40.500000 0.500000 204.091095     -0.10358  18.352299      41.517383    
25.500000 40.500000 0.500000 293.524506      0.26307  23.345447      41.779063    
30.500000 40.500000 0.500000 557.384521      1.09732  28.338595      42.040743    
35.500000 40.500000 0.500000 819.033386      1.82833  33.331742      42.302423    
40.500000 40.500000 0.500000 876.262207      2.02859  38.324890      42.564102    
45.500000 40.500000 0.500000 159.712204     -0.33517  43.318038      42.825782    
50.500000 40.500000 0.500000 155.172195     -0.35512  48.311185      43.087462    
55.500000 40.500000 0.500000 348.921112      0.44337  53.304333      43.349142    
60.500000 40.500000 0.500000 397.273285      0.61660  58.297481      43.610821    
65.500000 40.500000 0.500000 263.113312      0.14147  63.290628      43.872501    
70.500000 40.500000 0.500000 80.419998     -0.76798  68.283776      44.134181    
75.500000 40.500000 0.500000 0.000000     -1.73636  73.276924      44.395861    
80.500000 40.500000 0.500000 30.223301     -1.04181  78.270071      44.657541    
85.500000 40.500000 0.500000 183.453293     -0.22433  83.263219      44.919220    
90.500000 40.500000 0.500000 217.036697     -0.02820  88.256367      45.180900    
95.500000 40.500000 0.500000 9.561100     -1.39671  93.249514      45.442580    
0.500000 45.500000 0.500000 259.290009      0.12250 -1.8819712      45.463812    
5.500000 45.500000 0.500000 134.901093     -0.44337  3.1111765      45.725492    
10.500000 45.500000 0.500000 134.422195     -0.45029  8.1043241      45.987171    
15.500000 45.500000 0.500000 233.891098      0.03447  13.097472      46.248851    
20.500000 45.500000 0.500000 369.962189      0.51365  18.090619      46.510531    
25.500000 45.500000 0.500000 632.985596      1.28871  23.083767      46.772211    
30.500000 45.500000 0.500000 684.366577      1.46654  28.076915      47.033890    
35.500000 45.500000 0.500000 675.041077      1.43076  33.070062      47.295570    
40.500000 45.500000 0.500000 508.486694      0.92975  38.063210      47.557250    
45.500000 45.500000 0.500000 119.627800     -0.53522  43.056358      47.818930    
50.500000 45.500000 0.500000 323.596710      0.34845  48.049506      48.080610    
55.500000 45.500000 0.500000 274.037811      0.17319  53.042653      48.342289    
60.500000 45.500000 0.500000 352.788910      0.46421  58.035801      48.603969    
65.500000 45.500000 0.500000 328.128906      0.36180  63.028949      48.865649    
70.500000 45.500000 0.500000 142.736694     -0.39546  68.022096      49.127329    
75.500000 45.500000 0.500000 182.516693     -0.23076  73.015244      49.389008    
80.500000 45.500000 0.500000 202.179993     -0.12250  78.008392      49.650688    
85.500000 45.500000 0.500000 212.113297     -0.05329  83.001539      49.912368    
90.500000 45.500000 0.500000 107.779999     -0.59402  87.994687      50.174048    
95.500000 45.500000 0.500000 4.686700     -1.48517  92.987835      50.435728    
0.500000 50.500000 0.500000 199.323303     -0.14780 -2.1436510      50.456959    
5.500000 50.500000 0.500000 163.362198     -0.30877  2.8494967      50.718639    
10.500000 50.500000 0.500000 345.711090      0.42958  7.8426443      50.980319    
15.500000 50.500000 0.500000 385.123413      0.58656  12.835792      51.241999    
20.500000 50.500000 0.500000 911.576721      2.20435  17.828940      51.503679    
25.500000 50.500000 0.500000 1020.445618      2.49771  22.822087      51.765358    
30.500000 50.500000 0.500000 513.162170      0.93945  27.815235      52.027038    
35.500000 50.500000 0.500000 370.543304      0.52081  32.808383      52.288718    
40.500000 50.500000 0.500000 127.517799     -0.47821  37.801530      52.550398    
45.500000 50.500000 0.500000 56.545601     -0.91061  42.794678      52.812077    
50.500000 50.500000 0.500000 171.891098     -0.28911  47.787826      53.073757    
55.500000 50.500000 0.500000 311.005615      0.30220  52.780973      53.335437    
60.500000 50.500000 0.500000 203.493301     -0.11619  57.774121      53.597117    
65.500000 50.500000 0.500000 3.492200     -1.50432  62.767269      53.858797    
70.500000 50.500000 0.500000 409.715607      0.63950  67.760416      54.120476    
75.500000 50.500000 0.500000 410.417786      0.64720  72.753564      54.382156    
80.500000 50.500000 0.500000 615.811096      1.24672  77.746712      54.643836    
85.500000 50.500000 0.500000 381.309998      0.57174  82.739859      54.905516    
90.500000 50.500000 0.500000 29.941099     -1.06362  87.733007      55.167196    
95.500000 50.500000 0.500000 18.742201     -1.13232  92.726155      55.428875    
0.500000 55.500000 0.500000 431.478302      0.68634 -2.4053308      55.450107    
5.500000 55.500000 0.500000 199.285599     -0.15414  2.5878169      55.711787    
10.500000 55.500000 0.500000 313.907806      0.32194  7.5809646      55.973467    
15.500000 55.500000 0.500000 848.711121      1.93901  12.574112      56.235146    
20.500000 55.500000 0.500000 1021.297913      2.67379  17.567260      56.496826    
25.500000 55.500000 0.500000 808.152222      1.79597  22.560408      56.758506    
30.500000 55.500000 0.500000 695.593323      1.48517  27.553555      57.020186    
35.500000 55.500000 0.500000 172.298904     -0.28258  32.546703      57.281866    
40.500000 55.500000 0.500000 39.516701     -0.99961  37.539851      57.543545    
45.500000 55.500000 0.500000 20.670000     -1.12050  42.532998      57.805225    
50.500000 55.500000 0.500000 16.385599     -1.18126  47.526146      58.066905    
55.500000 55.500000 0.500000 70.065598     -0.82830  52.519294      58.328585    
60.500000 55.500000 0.500000 293.609985      0.26956  57.512441      58.590265    
65.500000 55.500000 0.500000 180.929993     -0.24365  62.505589      58.851944    
70.500000 55.500000 0.500000 256.683289      0.10989  67.498737      59.113624    
75.500000 55.500000 0.500000 276.936615      0.19231  72.491884      59.375304    
80.500000 55.500000 0.500000 165.742203     -0.30220  77.485032      59.636984    
85.500000 55.500000 0.500000 120.544403     -0.52800  82.478180      59.898663    
90.500000 55.500000 0.500000 0.000000     -3.02334  87.471327      60.160343    
95.500000 55.500000 0.500000 251.179993      0.09099  92.464475      60.422023    
0.500000 60.500000 0.500000 364.876709      0.50651 -2.6670106      60.443255    
5.500000 60.500000 0.500000 130.824493     -0.46421  2.3261371      60.704935    
10.500000 60.500000 0.500000 220.403305     -0.00313  7.3192848      60.966614    
15.500000 60.500000 0.500000 904.667725      2.08028  12.312432      61.228294    
20.500000 60.500000 0.500000 780.570007      1.68236  17.305580      61.489974    
25.500000 60.500000 0.500000 732.206726      1.56535  22.298728      61.751654    
30.500000 60.500000 0.500000 206.515594     -0.09099  27.291875      62.013334    
35.500000 60.500000 0.500000 9.820000     -1.34849  32.285023      62.275013    
40.500000 60.500000 0.500000 9.652200     -1.38028  37.278171      62.536693    
