With Rotated Coordinates: Normal Score Transform: pygeostat_saved_data
 7
X
Y
Z
value
NS_value
Rotated X
Rotated Y
0.500000 0.500000 0.500000 0.000000     -2.67379 0.48224567     0.51714516    
5.500000 0.500000 0.500000 0.000000     -2.37603  5.4791998     0.69164264    
10.500000 0.500000 0.500000 204.054993     -0.10989  10.476154     0.86614013    
15.500000 0.500000 0.500000 157.588303     -0.34180  15.473108      1.0406376    
20.500000 0.500000 0.500000 210.154999     -0.06585  20.470062      1.2151351    
25.500000 0.500000 0.500000 386.173309      0.59402  25.467016      1.3896326    
30.500000 0.500000 0.500000 422.756592      0.66274  30.463970      1.5641301    
35.500000 0.500000 0.500000 541.809998      0.99961  35.460925      1.7386275    
40.500000 0.500000 0.500000 576.163330      1.15644  40.457879      1.9131250    
45.500000 0.500000 0.500000 549.518372      1.04181  45.454833      2.0876225    
50.500000 0.500000 0.500000 200.958298     -0.13514  50.451787      2.2621200    
55.500000 0.500000 0.500000 375.029907      0.54246  55.448741      2.4366175    
60.500000 0.500000 0.500000 320.968292      0.34180  60.445695      2.6111149    
65.500000 0.500000 0.500000 374.281708      0.53522  65.442649      2.7856124    
70.500000 0.500000 0.500000 270.466705      0.16048  70.439604      2.9601099    
75.500000 0.500000 0.500000 14.636700     -1.21991  75.436558      3.1346074    
80.500000 0.500000 0.500000 138.963303     -0.41588  80.433512      3.3091049    
85.500000 0.500000 0.500000 330.253296      0.37522  85.430466      3.4836024    
90.500000 0.500000 0.500000 363.000000      0.49940  90.427420      3.6580998    
95.500000 0.500000 0.500000 122.781700     -0.51365  95.424374      3.8325973    
0.500000 5.500000 0.500000 0.000000     -1.89949 0.30774818      5.5140993    
5.500000 5.500000 0.500000 11.474400     -1.27446  5.3047023      5.6885968    
10.500000 5.500000 0.500000 43.175598     -0.94924  10.301656      5.8630943    
15.500000 5.500000 0.500000 107.290001     -0.60904  15.298611      6.0375917    
20.500000 5.500000 0.500000 281.265503      0.21150  20.295565      6.2120892    
25.500000 5.500000 0.500000 313.061096      0.30877  25.292519      6.3865867    
30.500000 5.500000 0.500000 424.531097      0.67056  30.289473      6.5610842    
35.500000 5.500000 0.500000 253.062195      0.10358  35.286427      6.7355817    
40.500000 5.500000 0.500000 407.880005      0.63183  40.283381      6.9100792    
45.500000 5.500000 0.500000 222.167801      0.00313  45.280335      7.0845766    
50.500000 5.500000 0.500000 283.696686      0.24365  50.277290      7.2590741    
55.500000 5.500000 0.500000 216.302200     -0.03447  55.274244      7.4335716    
60.500000 5.500000 0.500000 261.458893      0.12882  60.271198      7.6080691    
65.500000 5.500000 0.500000 235.391098      0.04702  65.268152      7.7825666    
70.500000 5.500000 0.500000 474.660004      0.81950  70.265106      7.9570640    
75.500000 5.500000 0.500000 277.003296      0.19870  75.262060      8.1315615    
80.500000 5.500000 0.500000 428.578888      0.67843  80.259014      8.3060590    
85.500000 5.500000 0.500000 772.396606      1.65710  85.255968      8.4805565    
90.500000 5.500000 0.500000 503.337799      0.90117  90.252923      8.6550540    
95.500000 5.500000 0.500000 177.917801     -0.26307  95.249877      8.8295515    
0.500000 10.500000 0.500000 66.873299     -0.84609 0.13325070      10.511053    
5.500000 10.500000 0.500000 66.746696     -0.86416  5.1302048      10.685551    
10.500000 10.500000 0.500000 77.235603     -0.78492  10.127159      10.860048    
15.500000 10.500000 0.500000 94.454399     -0.69429  15.124113      11.034546    
20.500000 10.500000 0.500000 51.272202     -0.92975  20.121067      11.209043    
25.500000 10.500000 0.500000 234.729996      0.04074  25.118021      11.383541    
30.500000 10.500000 0.500000 528.935608      0.95912  30.114976      11.558038    
35.500000 10.500000 0.500000 482.937805      0.85509  35.111930      11.732536    
40.500000 10.500000 0.500000 505.185486      0.92014  40.108884      11.907033    
45.500000 10.500000 0.500000 65.401100     -0.89180  45.105838      12.081531    
50.500000 10.500000 0.500000 73.295601     -0.79348  50.102792      12.256028    
55.500000 10.500000 0.500000 219.704498     -0.00940  55.099746      12.430526    
60.500000 10.500000 0.500000 225.733307      0.01567  60.096700      12.605023    
65.500000 10.500000 0.500000 182.372192     -0.23720  65.093654      12.779521    
70.500000 10.500000 0.500000 390.133301      0.60151  70.090609      12.954018    
75.500000 10.500000 0.500000 93.995598     -0.70229  75.087563      13.128516    
80.500000 10.500000 0.500000 445.234497      0.74297  80.084517      13.303013    
85.500000 10.500000 0.500000 377.331085      0.54974  85.081471      13.477511    
90.500000 10.500000 0.500000 231.436707      0.02820  90.078425      13.652008    
95.500000 10.500000 0.500000 104.372200     -0.63183  95.075379      13.826506    
0.500000 15.500000 0.500000 541.830017      1.00999 -.41246781E-01  15.508008    
5.500000 15.500000 0.500000 172.673294     -0.27606  4.9557074      15.682505    
10.500000 15.500000 0.500000 87.331100     -0.72655  9.9526615      15.857003    
15.500000 15.500000 0.500000 186.407806     -0.21150  14.949616      16.031500    
20.500000 15.500000 0.500000 118.986702     -0.54246  19.946570      16.205997    
25.500000 15.500000 0.500000 208.202194     -0.07841  24.943524      16.380495    
30.500000 15.500000 0.500000 676.192322      1.44842  29.940478      16.554992    
35.500000 15.500000 0.500000 554.272217      1.06362  34.937432      16.729490    
40.500000 15.500000 0.500000 558.902222      1.10884  39.934386      16.903987    
45.500000 15.500000 0.500000 272.997803      0.16683  44.931340      17.078485    
50.500000 15.500000 0.500000 81.733299     -0.75959  49.928295      17.252982    
55.500000 15.500000 0.500000 313.634399      0.31534  54.925249      17.427480    
60.500000 15.500000 0.500000 145.955597     -0.38195  59.922203      17.601977    
65.500000 15.500000 0.500000 191.756699     -0.17956  64.919157      17.776475    
70.500000 15.500000 0.500000 113.223297     -0.56437  69.916111      17.950972    
75.500000 15.500000 0.500000 87.401100     -0.71842  74.913065      18.125470    
80.500000 15.500000 0.500000 191.653305     -0.19231  79.910019      18.299967    
85.500000 15.500000 0.500000 343.973389      0.40905  84.906974      18.474465    
90.500000 15.500000 0.500000 90.415604     -0.71033  89.903928      18.648962    
95.500000 15.500000 0.500000 341.132202      0.40225  94.900882      18.823460    
0.500000 20.500000 0.500000 633.525024      1.30322 -.21574426      20.504962    
5.500000 20.500000 0.500000 667.548889      1.39671  4.7812099      20.679459    
10.500000 20.500000 0.500000 482.946686      0.86416  9.7781640      20.853957    
15.500000 20.500000 0.500000 770.286682      1.63285  14.775118      21.028454    
20.500000 20.500000 0.500000 294.677795      0.28911  19.772072      21.202952    
25.500000 20.500000 0.500000 305.768890      0.29565  24.769026      21.377449    
30.500000 20.500000 0.500000 479.667786      0.84609  29.765981      21.551947    
35.500000 20.500000 0.500000 605.803284      1.23320  34.762935      21.726444    
40.500000 20.500000 0.500000 218.581100     -0.02193  39.759889      21.900942    
45.500000 20.500000 0.500000 443.858887      0.73474  44.756843      22.075439    
50.500000 20.500000 0.500000 224.752197      0.00940  49.753797      22.249937    
55.500000 20.500000 0.500000 357.417786      0.47821  54.750751      22.424434    
60.500000 20.500000 0.500000 329.866608      0.36850  59.747705      22.598931    
65.500000 20.500000 0.500000 0.000000     -1.93901  64.744659      22.773429    
70.500000 20.500000 0.500000 9.778900     -1.36421  69.741614      22.947926    
75.500000 20.500000 0.500000 252.237793      0.09729  74.738568      23.122424    
80.500000 20.500000 0.500000 459.354401      0.75959  79.735522      23.296921    
85.500000 20.500000 0.500000 150.772202     -0.37522  84.732476      23.471419    
90.500000 20.500000 0.500000 277.854401      0.20509  89.729430      23.645916    
95.500000 20.500000 0.500000 358.205505      0.48525  94.726384      23.820414    
0.500000 25.500000 0.500000 943.635010      2.37603 -.39024175      25.501916    
5.500000 25.500000 0.500000 804.471130      1.76538  4.6067124      25.676413    
10.500000 25.500000 0.500000 659.869995      1.36421  9.6036665      25.850911    
15.500000 25.500000 0.500000 556.913330      1.08595  14.600621      26.025408    
20.500000 25.500000 0.500000 346.709991      0.43646  19.597575      26.199906    
25.500000 25.500000 0.500000 80.099998     -0.77642  24.594529      26.374403    
30.500000 25.500000 0.500000 499.897797      0.89180  29.591483      26.548901    
35.500000 25.500000 0.500000 720.216675      1.52403  34.588437      26.723398    
40.500000 25.500000 0.500000 350.205505      0.45724  39.585391      26.897896    
45.500000 25.500000 0.500000 530.035522      0.97916  44.582345      27.072393    
50.500000 25.500000 0.500000 468.263306      0.78492  49.579300      27.246891    
55.500000 25.500000 0.500000 440.191101      0.71033  54.576254      27.421388    
60.500000 25.500000 0.500000 281.331085      0.21791  59.573208      27.595886    
65.500000 25.500000 0.500000 104.641098     -0.62419  64.570162      27.770383    
70.500000 25.500000 0.500000 14.106700     -1.23320  69.567116      27.944881    
75.500000 25.500000 0.500000 144.353302     -0.38870  74.564070      28.119378    
80.500000 25.500000 0.500000 197.258896     -0.16048  79.561024      28.293876    
85.500000 25.500000 0.500000 136.416702     -0.42958  84.557979      28.468373    
90.500000 25.500000 0.500000 152.614395     -0.36180  89.554933      28.642871    
95.500000 25.500000 0.500000 152.516693     -0.36850  94.551887      28.817368    
0.500000 30.500000 0.500000 320.226715      0.33517 -.56473923      30.498870    
5.500000 30.500000 0.500000 781.194519      1.70874  4.4322149      30.673367    
10.500000 30.500000 0.500000 594.945618      1.20682  9.4291690      30.847865    
15.500000 30.500000 0.500000 546.493408      1.03109  14.426123      31.022362    
20.500000 30.500000 0.500000 647.992188      1.33310  19.423077      31.196860    
25.500000 30.500000 0.500000 0.000000     -2.49771  24.420031      31.371357    
30.500000 30.500000 0.500000 570.921082      1.14430  29.416986      31.545855    
35.500000 30.500000 0.500000 943.423279      2.28182  34.413940      31.720352    
40.500000 30.500000 0.500000 569.085571      1.12050  39.410894      31.894850    
45.500000 30.500000 0.500000 108.952202     -0.58656  44.407848      32.069347    
50.500000 30.500000 0.500000 377.399994      0.55704  49.404802      32.243845    
55.500000 30.500000 0.500000 184.411102     -0.21791  54.401756      32.418342    
60.500000 30.500000 0.500000 626.222290      1.26047  59.398710      32.592840    
65.500000 30.500000 0.500000 528.228882      0.94924  64.395665      32.767337    
70.500000 30.500000 0.500000 696.080017      1.50432  69.392619      32.941835    
75.500000 30.500000 0.500000 438.438812      0.70229  74.389573      33.116332    
80.500000 30.500000 0.500000 825.535522      1.89949  79.386527      33.290830    
85.500000 30.500000 0.500000 195.571106     -0.17319  84.383481      33.465327    
90.500000 30.500000 0.500000 0.000000     -2.02859  89.380435      33.639825    
95.500000 30.500000 0.500000 0.000000     -2.08028  94.377389      33.814322    
0.500000 35.500000 0.500000 662.445007      1.38028 -.73923671      35.495824    
5.500000 35.500000 0.500000 338.700012      0.38870  4.2577174      35.670322    
10.500000 35.500000 0.500000 496.092194      0.88251  9.2546716      35.844819    
15.500000 35.500000 0.500000 445.892212      0.75125  14.251626      36.019317    
20.500000 35.500000 0.500000 490.066711      0.87330  19.248580      36.193814    
25.500000 35.500000 0.500000 469.837708      0.79348  24.245534      36.368312    
30.500000 35.500000 0.500000 820.145630      1.86273  29.242488      36.542809    
35.500000 35.500000 0.500000 721.133423      1.54436  34.239442      36.717306    
40.500000 35.500000 0.500000 419.187805      0.65495  39.236396      36.891804    
45.500000 35.500000 0.500000 96.012199     -0.67843  44.233351      37.066301    
50.500000 35.500000 0.500000 135.607803     -0.43646  49.230305      37.240799    
55.500000 35.500000 0.500000 157.479996     -0.34845  54.227259      37.415296    
60.500000 35.500000 0.500000 282.026703      0.23076  59.224213      37.589794    
65.500000 35.500000 0.500000 628.464417      1.27446  64.221167      37.764291    
70.500000 35.500000 0.500000 380.188812      0.56437  69.218121      37.938789    
75.500000 35.500000 0.500000 504.958893      0.91061  74.215075      38.113286    
80.500000 35.500000 0.500000 745.307678      1.58706  79.212029      38.287784    
85.500000 35.500000 0.500000 674.889893      1.41353  84.208984      38.462281    
90.500000 35.500000 0.500000 191.685593     -0.18593  89.205938      38.636779    
95.500000 35.500000 0.500000 24.378901     -1.10884  94.202892      38.811276    
0.500000 40.500000 0.500000 283.859985      0.25011 -.91373419      40.492778    
5.500000 40.500000 0.500000 267.544403      0.14780  4.0832199      40.667276    
10.500000 40.500000 0.500000 124.724503     -0.49231  9.0801741      40.841773    
15.500000 40.500000 0.500000 126.336700     -0.48525  14.077128      41.016271    
20.500000 40.500000 0.500000 204.091095     -0.10358  19.074082      41.190768    
25.500000 40.500000 0.500000 293.524506      0.26307  24.071036      41.365266    
30.500000 40.500000 0.500000 557.384521      1.09732  29.067991      41.539763    
35.500000 40.500000 0.500000 819.033386      1.82833  34.064945      41.714261    
40.500000 40.500000 0.500000 876.262207      2.02859  39.061899      41.888758    
45.500000 40.500000 0.500000 159.712204     -0.33517  44.058853      42.063256    
50.500000 40.500000 0.500000 155.172195     -0.35512  49.055807      42.237753    
55.500000 40.500000 0.500000 348.921112      0.44337  54.052761      42.412251    
60.500000 40.500000 0.500000 397.273285      0.61660  59.049715      42.586748    
65.500000 40.500000 0.500000 263.113312      0.14147  64.046670      42.761246    
70.500000 40.500000 0.500000 80.419998     -0.76798  69.043624      42.935743    
75.500000 40.500000 0.500000 0.000000     -1.73636  74.040578      43.110240    
80.500000 40.500000 0.500000 30.223301     -1.04181  79.037532      43.284738    
85.500000 40.500000 0.500000 183.453293     -0.22433  84.034486      43.459235    
90.500000 40.500000 0.500000 217.036697     -0.02820  89.031440      43.633733    
95.500000 40.500000 0.500000 9.561100     -1.39671  94.028394      43.808230    
0.500000 45.500000 0.500000 259.290009      0.12250 -1.0882317      45.489732    
5.500000 45.500000 0.500000 134.901093     -0.44337  3.9087225      45.664230    
10.500000 45.500000 0.500000 134.422195     -0.45029  8.9056766      45.838727    
15.500000 45.500000 0.500000 233.891098      0.03447  13.902631      46.013225    
20.500000 45.500000 0.500000 369.962189      0.51365  18.899585      46.187722    
25.500000 45.500000 0.500000 632.985596      1.28871  23.896539      46.362220    
30.500000 45.500000 0.500000 684.366577      1.46654  28.893493      46.536717    
35.500000 45.500000 0.500000 675.041077      1.43076  33.890447      46.711215    
40.500000 45.500000 0.500000 508.486694      0.92975  38.887401      46.885712    
45.500000 45.500000 0.500000 119.627800     -0.53522  43.884356      47.060210    
50.500000 45.500000 0.500000 323.596710      0.34845  48.881310      47.234707    
55.500000 45.500000 0.500000 274.037811      0.17319  53.878264      47.409205    
60.500000 45.500000 0.500000 352.788910      0.46421  58.875218      47.583702    
65.500000 45.500000 0.500000 328.128906      0.36180  63.872172      47.758200    
70.500000 45.500000 0.500000 142.736694     -0.39546  68.869126      47.932697    
75.500000 45.500000 0.500000 182.516693     -0.23076  73.866080      48.107195    
80.500000 45.500000 0.500000 202.179993     -0.12250  78.863034      48.281692    
85.500000 45.500000 0.500000 212.113297     -0.05329  83.859989      48.456190    
90.500000 45.500000 0.500000 107.779999     -0.59402  88.856943      48.630687    
95.500000 45.500000 0.500000 4.686700     -1.48517  93.853897      48.805185    
0.500000 50.500000 0.500000 199.323303     -0.14780 -1.2627292      50.486687    
5.500000 50.500000 0.500000 163.362198     -0.30877  3.7342250      50.661184    
10.500000 50.500000 0.500000 345.711090      0.42958  8.7311791      50.835681    
15.500000 50.500000 0.500000 385.123413      0.58656  13.728133      51.010179    
20.500000 50.500000 0.500000 911.576721      2.20435  18.725087      51.184676    
25.500000 50.500000 0.500000 1020.445618      2.49771  23.722042      51.359174    
30.500000 50.500000 0.500000 513.162170      0.93945  28.718996      51.533671    
35.500000 50.500000 0.500000 370.543304      0.52081  33.715950      51.708169    
40.500000 50.500000 0.500000 127.517799     -0.47821  38.712904      51.882666    
45.500000 50.500000 0.500000 56.545601     -0.91061  43.709858      52.057164    
50.500000 50.500000 0.500000 171.891098     -0.28911  48.706812      52.231661    
55.500000 50.500000 0.500000 311.005615      0.30220  53.703766      52.406159    
60.500000 50.500000 0.500000 203.493301     -0.11619  58.700720      52.580656    
65.500000 50.500000 0.500000 3.492200     -1.50432  63.697675      52.755154    
70.500000 50.500000 0.500000 409.715607      0.63950  68.694629      52.929651    
75.500000 50.500000 0.500000 410.417786      0.64720  73.691583      53.104149    
80.500000 50.500000 0.500000 615.811096      1.24672  78.688537      53.278646    
85.500000 50.500000 0.500000 381.309998      0.57174  83.685491      53.453144    
90.500000 50.500000 0.500000 29.941099     -1.06362  88.682445      53.627641    
95.500000 50.500000 0.500000 18.742201     -1.13232  93.679399      53.802139    
0.500000 55.500000 0.500000 431.478302      0.68634 -1.4372266      55.483641    
5.500000 55.500000 0.500000 199.285599     -0.15414  3.5597275      55.658138    
10.500000 55.500000 0.500000 313.907806      0.32194  8.5566816      55.832636    
15.500000 55.500000 0.500000 848.711121      1.93901  13.553636      56.007133    
20.500000 55.500000 0.500000 1021.297913      2.67379  18.550590      56.181631    
25.500000 55.500000 0.500000 808.152222      1.79597  23.547544      56.356128    
30.500000 55.500000 0.500000 695.593323      1.48517  28.544498      56.530626    
35.500000 55.500000 0.500000 172.298904     -0.28258  33.541452      56.705123    
40.500000 55.500000 0.500000 39.516701     -0.99961  38.538406      56.879621    
45.500000 55.500000 0.500000 20.670000     -1.12050  43.535361      57.054118    
50.500000 55.500000 0.500000 16.385599     -1.18126  48.532315      57.228615    
55.500000 55.500000 0.500000 70.065598     -0.82830  53.529269      57.403113    
60.500000 55.500000 0.500000 293.609985      0.26956  58.526223      57.577610    
65.500000 55.500000 0.500000 180.929993     -0.24365  63.523177      57.752108    
70.500000 55.500000 0.500000 256.683289      0.10989  68.520131      57.926605    
75.500000 55.500000 0.500000 276.936615      0.19231  73.517085      58.101103    
80.500000 55.500000 0.500000 165.742203     -0.30220  78.514040      58.275600    
85.500000 55.500000 0.500000 120.544403     -0.52800  83.510994      58.450098    
90.500000 55.500000 0.500000 0.000000     -3.02334  88.507948      58.624595    
95.500000 55.500000 0.500000 251.179993      0.09099  93.504902      58.799093    
0.500000 60.500000 0.500000 364.876709      0.50651 -1.6117241      60.480595    
5.500000 60.500000 0.500000 130.824493     -0.46421  3.3852300      60.655092    
10.500000 60.500000 0.500000 220.403305     -0.00313  8.3821841      60.829590    
15.500000 60.500000 0.500000 904.667725      2.08028  13.379138      61.004087    
20.500000 60.500000 0.500000 780.570007      1.68236  18.376092      61.178585    
25.500000 60.500000 0.500000 732.206726      1.56535  23.373047      61.353082    
30.500000 60.500000 0.500000 206.515594     -0.09099  28.370001      61.527580    
35.500000 60.500000 0.500000 9.820000     -1.34849  33.366955      61.702077    
40.500000 60.500000 0.500000 9.652200     -1.38028  38.363909      61.876575    
45.500000 60.500000 0.500000 0.623300     -1.63285  43.360863      62.051072    
