With Rotated Coordinates: Normal Score Transform: pygeostat_saved_data
 7
X
Y
Z
value
NS_value
Rotated X
Rotated Y
0.500000 0.500000 0.500000 0.000000     -2.67379 0.46390379     0.53366026    
5.500000 0.500000 0.500000 0.000000     -2.37603  5.4517240     0.88244263    
10.500000 0.500000 0.500000 204.054993     -0.10989  10.439544      1.2312250    
15.500000 0.500000 0.500000 157.588303     -0.34180  15.427365      1.5800074    
20.500000 0.500000 0.500000 210.154999     -0.06585  20.415185      1.9287897    
25.500000 0.500000 0.500000 386.173309      0.59402  25.403005      2.2775721    
30.500000 0.500000 0.500000 422.756592      0.66274  30.390825      2.6263545    
35.500000 0.500000 0.500000 541.809998      0.99961  35.378646      2.9751368    
40.500000 0.500000 0.500000 576.163330      1.15644  40.366466      3.3239192    
45.500000 0.500000 0.500000 549.518372      1.04181  45.354286      3.6727016    
50.500000 0.500000 0.500000 200.958298     -0.13514  50.342106      4.0214839    
55.500000 0.500000 0.500000 375.029907      0.54246  55.329927      4.3702663    
60.500000 0.500000 0.500000 320.968292      0.34180  60.317747      4.7190487    
65.500000 0.500000 0.500000 374.281708      0.53522  65.305567      5.0678310    
70.500000 0.500000 0.500000 270.466705      0.16048  70.293387      5.4166134    
75.500000 0.500000 0.500000 14.636700     -1.21991  75.281208      5.7653958    
80.500000 0.500000 0.500000 138.963303     -0.41588  80.269028      6.1141781    
85.500000 0.500000 0.500000 330.253296      0.37522  85.256848      6.4629605    
90.500000 0.500000 0.500000 363.000000      0.49940  90.244668      6.8117429    
95.500000 0.500000 0.500000 122.781700     -0.51365  95.232489      7.1605252    
0.500000 5.500000 0.500000 0.000000     -1.89949 0.11512142      5.5214805    
5.500000 5.500000 0.500000 11.474400     -1.27446  5.1029417      5.8702629    
10.500000 5.500000 0.500000 43.175598     -0.94924  10.090762      6.2190452    
15.500000 5.500000 0.500000 107.290001     -0.60904  15.078582      6.5678276    
20.500000 5.500000 0.500000 281.265503      0.21150  20.066402      6.9166100    
25.500000 5.500000 0.500000 313.061096      0.30877  25.054223      7.2653923    
30.500000 5.500000 0.500000 424.531097      0.67056  30.042043      7.6141747    
35.500000 5.500000 0.500000 253.062195      0.10358  35.029863      7.9629571    
40.500000 5.500000 0.500000 407.880005      0.63183  40.017683      8.3117394    
45.500000 5.500000 0.500000 222.167801      0.00313  45.005504      8.6605218    
50.500000 5.500000 0.500000 283.696686      0.24365  49.993324      9.0093042    
55.500000 5.500000 0.500000 216.302200     -0.03447  54.981144      9.3580865    
60.500000 5.500000 0.500000 261.458893      0.12882  59.968964      9.7068689    
65.500000 5.500000 0.500000 235.391098      0.04702  64.956785      10.055651    
70.500000 5.500000 0.500000 474.660004      0.81950  69.944605      10.404434    
75.500000 5.500000 0.500000 277.003296      0.19870  74.932425      10.753216    
80.500000 5.500000 0.500000 428.578888      0.67843  79.920245      11.101998    
85.500000 5.500000 0.500000 772.396606      1.65710  84.908066      11.450781    
90.500000 5.500000 0.500000 503.337799      0.90117  89.895886      11.799563    
95.500000 5.500000 0.500000 177.917801     -0.26307  94.883706      12.148345    
0.500000 10.500000 0.500000 66.873299     -0.84609 -.23366094      10.509301    
5.500000 10.500000 0.500000 66.746696     -0.86416  4.7541593      10.858083    
10.500000 10.500000 0.500000 77.235603     -0.78492  9.7419796      11.206865    
15.500000 10.500000 0.500000 94.454399     -0.69429  14.729800      11.555648    
20.500000 10.500000 0.500000 51.272202     -0.92975  19.717620      11.904430    
25.500000 10.500000 0.500000 234.729996      0.04074  24.705440      12.253213    
30.500000 10.500000 0.500000 528.935608      0.95912  29.693261      12.601995    
35.500000 10.500000 0.500000 482.937805      0.85509  34.681081      12.950777    
40.500000 10.500000 0.500000 505.185486      0.92014  39.668901      13.299560    
45.500000 10.500000 0.500000 65.401100     -0.89180  44.656721      13.648342    
50.500000 10.500000 0.500000 73.295601     -0.79348  49.644542      13.997124    
55.500000 10.500000 0.500000 219.704498     -0.00940  54.632362      14.345907    
60.500000 10.500000 0.500000 225.733307      0.01567  59.620182      14.694689    
65.500000 10.500000 0.500000 182.372192     -0.23720  64.608002      15.043472    
70.500000 10.500000 0.500000 390.133301      0.60151  69.595823      15.392254    
75.500000 10.500000 0.500000 93.995598     -0.70229  74.583643      15.741036    
80.500000 10.500000 0.500000 445.234497      0.74297  79.571463      16.089819    
85.500000 10.500000 0.500000 377.331085      0.54974  84.559283      16.438601    
90.500000 10.500000 0.500000 231.436707      0.02820  89.547104      16.787383    
95.500000 10.500000 0.500000 104.372200     -0.63183  94.534924      17.136166    
0.500000 15.500000 0.500000 541.830017      1.00999 -.58244331      15.497121    
5.500000 15.500000 0.500000 172.673294     -0.27606  4.4053769      15.845903    
10.500000 15.500000 0.500000 87.331100     -0.72655  9.3931972      16.194686    
15.500000 15.500000 0.500000 186.407806     -0.21150  14.381017      16.543468    
20.500000 15.500000 0.500000 118.986702     -0.54246  19.368838      16.892250    
25.500000 15.500000 0.500000 208.202194     -0.07841  24.356658      17.241033    
30.500000 15.500000 0.500000 676.192322      1.44842  29.344478      17.589815    
35.500000 15.500000 0.500000 554.272217      1.06362  34.332298      17.938598    
40.500000 15.500000 0.500000 558.902222      1.10884  39.320119      18.287380    
45.500000 15.500000 0.500000 272.997803      0.16683  44.307939      18.636162    
50.500000 15.500000 0.500000 81.733299     -0.75959  49.295759      18.984945    
55.500000 15.500000 0.500000 313.634399      0.31534  54.283579      19.333727    
60.500000 15.500000 0.500000 145.955597     -0.38195  59.271400      19.682509    
65.500000 15.500000 0.500000 191.756699     -0.17956  64.259220      20.031292    
70.500000 15.500000 0.500000 113.223297     -0.56437  69.247040      20.380074    
75.500000 15.500000 0.500000 87.401100     -0.71842  74.234860      20.728857    
80.500000 15.500000 0.500000 191.653305     -0.19231  79.222681      21.077639    
85.500000 15.500000 0.500000 343.973389      0.40905  84.210501      21.426421    
90.500000 15.500000 0.500000 90.415604     -0.71033  89.198321      21.775204    
95.500000 15.500000 0.500000 341.132202      0.40225  94.186141      22.123986    
0.500000 20.500000 0.500000 633.525024      1.30322 -.93122568      20.484941    
5.500000 20.500000 0.500000 667.548889      1.39671  4.0565946      20.833724    
10.500000 20.500000 0.500000 482.946686      0.86416  9.0444148      21.182506    
15.500000 20.500000 0.500000 770.286682      1.63285  14.032235      21.531288    
20.500000 20.500000 0.500000 294.677795      0.28911  19.020055      21.880071    
25.500000 20.500000 0.500000 305.768890      0.29565  24.007876      22.228853    
30.500000 20.500000 0.500000 479.667786      0.84609  28.995696      22.577635    
35.500000 20.500000 0.500000 605.803284      1.23320  33.983516      22.926418    
40.500000 20.500000 0.500000 218.581100     -0.02193  38.971336      23.275200    
45.500000 20.500000 0.500000 443.858887      0.73474  43.959157      23.623983    
50.500000 20.500000 0.500000 224.752197      0.00940  48.946977      23.972765    
55.500000 20.500000 0.500000 357.417786      0.47821  53.934797      24.321547    
60.500000 20.500000 0.500000 329.866608      0.36850  58.922617      24.670330    
65.500000 20.500000 0.500000 0.000000     -1.93901  63.910438      25.019112    
70.500000 20.500000 0.500000 9.778900     -1.36421  68.898258      25.367894    
75.500000 20.500000 0.500000 252.237793      0.09729  73.886078      25.716677    
80.500000 20.500000 0.500000 459.354401      0.75959  78.873898      26.065459    
85.500000 20.500000 0.500000 150.772202     -0.37522  83.861719      26.414241    
90.500000 20.500000 0.500000 277.854401      0.20509  88.849539      26.763024    
95.500000 20.500000 0.500000 358.205505      0.48525  93.837359      27.111806    
0.500000 25.500000 0.500000 943.635010      2.37603 -1.2800080      25.472762    
5.500000 25.500000 0.500000 804.471130      1.76538  3.7078122      25.821544    
10.500000 25.500000 0.500000 659.869995      1.36421  8.6956325      26.170326    
15.500000 25.500000 0.500000 556.913330      1.08595  13.683453      26.519109    
20.500000 25.500000 0.500000 346.709991      0.43646  18.671273      26.867891    
25.500000 25.500000 0.500000 80.099998     -0.77642  23.659093      27.216673    
30.500000 25.500000 0.500000 499.897797      0.89180  28.646913      27.565456    
35.500000 25.500000 0.500000 720.216675      1.52403  33.634734      27.914238    
40.500000 25.500000 0.500000 350.205505      0.45724  38.622554      28.263020    
45.500000 25.500000 0.500000 530.035522      0.97916  43.610374      28.611803    
50.500000 25.500000 0.500000 468.263306      0.78492  48.598194      28.960585    
55.500000 25.500000 0.500000 440.191101      0.71033  53.586015      29.309368    
60.500000 25.500000 0.500000 281.331085      0.21791  58.573835      29.658150    
65.500000 25.500000 0.500000 104.641098     -0.62419  63.561655      30.006932    
70.500000 25.500000 0.500000 14.106700     -1.23320  68.549475      30.355715    
75.500000 25.500000 0.500000 144.353302     -0.38870  73.537296      30.704497    
80.500000 25.500000 0.500000 197.258896     -0.16048  78.525116      31.053279    
85.500000 25.500000 0.500000 136.416702     -0.42958  83.512936      31.402062    
90.500000 25.500000 0.500000 152.614395     -0.36180  88.500756      31.750844    
95.500000 25.500000 0.500000 152.516693     -0.36850  93.488577      32.099626    
0.500000 30.500000 0.500000 320.226715      0.33517 -1.6287904      30.460582    
5.500000 30.500000 0.500000 781.194519      1.70874  3.3590298      30.809364    
10.500000 30.500000 0.500000 594.945618      1.20682  8.3468501      31.158147    
15.500000 30.500000 0.500000 546.493408      1.03109  13.334670      31.506929    
20.500000 30.500000 0.500000 647.992188      1.33310  18.322491      31.855711    
25.500000 30.500000 0.500000 0.000000     -2.49771  23.310311      32.204494    
30.500000 30.500000 0.500000 570.921082      1.14430  28.298131      32.553276    
35.500000 30.500000 0.500000 943.423279      2.28182  33.285951      32.902058    
40.500000 30.500000 0.500000 569.085571      1.12050  38.273772      33.250841    
45.500000 30.500000 0.500000 108.952202     -0.58656  43.261592      33.599623    
50.500000 30.500000 0.500000 377.399994      0.55704  48.249412      33.948405    
55.500000 30.500000 0.500000 184.411102     -0.21791  53.237232      34.297188    
60.500000 30.500000 0.500000 626.222290      1.26047  58.225053      34.645970    
65.500000 30.500000 0.500000 528.228882      0.94924  63.212873      34.994753    
70.500000 30.500000 0.500000 696.080017      1.50432  68.200693      35.343535    
75.500000 30.500000 0.500000 438.438812      0.70229  73.188513      35.692317    
80.500000 30.500000 0.500000 825.535522      1.89949  78.176334      36.041100    
85.500000 30.500000 0.500000 195.571106     -0.17319  83.164154      36.389882    
90.500000 30.500000 0.500000 0.000000     -2.02859  88.151974      36.738664    
95.500000 30.500000 0.500000 0.000000     -2.08028  93.139794      37.087447    
0.500000 35.500000 0.500000 662.445007      1.38028 -1.9775728      35.448402    
5.500000 35.500000 0.500000 338.700012      0.38870  3.0102475      35.797184    
10.500000 35.500000 0.500000 496.092194      0.88251  7.9980677      36.145967    
15.500000 35.500000 0.500000 445.892212      0.75125  12.985888      36.494749    
20.500000 35.500000 0.500000 490.066711      0.87330  17.973708      36.843531    
25.500000 35.500000 0.500000 469.837708      0.79348  22.961528      37.192314    
30.500000 35.500000 0.500000 820.145630      1.86273  27.949349      37.541096    
35.500000 35.500000 0.500000 721.133423      1.54436  32.937169      37.889879    
40.500000 35.500000 0.500000 419.187805      0.65495  37.924989      38.238661    
45.500000 35.500000 0.500000 96.012199     -0.67843  42.912809      38.587443    
50.500000 35.500000 0.500000 135.607803     -0.43646  47.900630      38.936226    
55.500000 35.500000 0.500000 157.479996     -0.34845  52.888450      39.285008    
60.500000 35.500000 0.500000 282.026703      0.23076  57.876270      39.633790    
65.500000 35.500000 0.500000 628.464417      1.27446  62.864090      39.982573    
70.500000 35.500000 0.500000 380.188812      0.56437  67.851911      40.331355    
75.500000 35.500000 0.500000 504.958893      0.91061  72.839731      40.680138    
80.500000 35.500000 0.500000 745.307678      1.58706  77.827551      41.028920    
85.500000 35.500000 0.500000 674.889893      1.41353  82.815372      41.377702    
90.500000 35.500000 0.500000 191.685593     -0.18593  87.803192      41.726485    
95.500000 35.500000 0.500000 24.378901     -1.10884  92.791012      42.075267    
0.500000 40.500000 0.500000 283.859985      0.25011 -2.3263551      40.436222    
5.500000 40.500000 0.500000 267.544403      0.14780  2.6614651      40.785005    
10.500000 40.500000 0.500000 124.724503     -0.49231  7.6492854      41.133787    
15.500000 40.500000 0.500000 126.336700     -0.48525  12.637106      41.482569    
20.500000 40.500000 0.500000 204.091095     -0.10358  17.624926      41.831352    
25.500000 40.500000 0.500000 293.524506      0.26307  22.612746      42.180134    
30.500000 40.500000 0.500000 557.384521      1.09732  27.600566      42.528916    
35.500000 40.500000 0.500000 819.033386      1.82833  32.588387      42.877699    
40.500000 40.500000 0.500000 876.262207      2.02859  37.576207      43.226481    
45.500000 40.500000 0.500000 159.712204     -0.33517  42.564027      43.575264    
50.500000 40.500000 0.500000 155.172195     -0.35512  47.551847      43.924046    
55.500000 40.500000 0.500000 348.921112      0.44337  52.539668      44.272828    
60.500000 40.500000 0.500000 397.273285      0.61660  57.527488      44.621611    
65.500000 40.500000 0.500000 263.113312      0.14147  62.515308      44.970393    
70.500000 40.500000 0.500000 80.419998     -0.76798  67.503128      45.319175    
75.500000 40.500000 0.500000 0.000000     -1.73636  72.490949      45.667958    
80.500000 40.500000 0.500000 30.223301     -1.04181  77.478769      46.016740    
85.500000 40.500000 0.500000 183.453293     -0.22433  82.466589      46.365522    
90.500000 40.500000 0.500000 217.036697     -0.02820  87.454409      46.714305    
95.500000 40.500000 0.500000 9.561100     -1.39671  92.442230      47.063087    
0.500000 45.500000 0.500000 259.290009      0.12250 -2.6751375      45.424043    
5.500000 45.500000 0.500000 134.901093     -0.44337  2.3126827      45.772825    
10.500000 45.500000 0.500000 134.422195     -0.45029  7.3005030      46.121607    
15.500000 45.500000 0.500000 233.891098      0.03447  12.288323      46.470390    
20.500000 45.500000 0.500000 369.962189      0.51365  17.276144      46.819172    
25.500000 45.500000 0.500000 632.985596      1.28871  22.263964      47.167954    
30.500000 45.500000 0.500000 684.366577      1.46654  27.251784      47.516737    
35.500000 45.500000 0.500000 675.041077      1.43076  32.239604      47.865519    
40.500000 45.500000 0.500000 508.486694      0.92975  37.227425      48.214301    
45.500000 45.500000 0.500000 119.627800     -0.53522  42.215245      48.563084    
50.500000 45.500000 0.500000 323.596710      0.34845  47.203065      48.911866    
55.500000 45.500000 0.500000 274.037811      0.17319  52.190885      49.260649    
60.500000 45.500000 0.500000 352.788910      0.46421  57.178706      49.609431    
65.500000 45.500000 0.500000 328.128906      0.36180  62.166526      49.958213    
70.500000 45.500000 0.500000 142.736694     -0.39546  67.154346      50.306996    
75.500000 45.500000 0.500000 182.516693     -0.23076  72.142166      50.655778    
80.500000 45.500000 0.500000 202.179993     -0.12250  77.129987      51.004560    
85.500000 45.500000 0.500000 212.113297     -0.05329  82.117807      51.353343    
90.500000 45.500000 0.500000 107.779999     -0.59402  87.105627      51.702125    
95.500000 45.500000 0.500000 4.686700     -1.48517  92.093447      52.050907    
0.500000 50.500000 0.500000 199.323303     -0.14780 -3.0239199      50.411863    
5.500000 50.500000 0.500000 163.362198     -0.30877  1.9639004      50.760645    
10.500000 50.500000 0.500000 345.711090      0.42958  6.9517206      51.109428    
15.500000 50.500000 0.500000 385.123413      0.58656  11.939541      51.458210    
20.500000 50.500000 0.500000 911.576721      2.20435  16.927361      51.806992    
25.500000 50.500000 0.500000 1020.445618      2.49771  21.915181      52.155775    
30.500000 50.500000 0.500000 513.162170      0.93945  26.903002      52.504557    
35.500000 50.500000 0.500000 370.543304      0.52081  31.890822      52.853339    
40.500000 50.500000 0.500000 127.517799     -0.47821  36.878642      53.202122    
45.500000 50.500000 0.500000 56.545601     -0.91061  41.866462      53.550904    
50.500000 50.500000 0.500000 171.891098     -0.28911  46.854283      53.899686    
55.500000 50.500000 0.500000 311.005615      0.30220  51.842103      54.248469    
60.500000 50.500000 0.500000 203.493301     -0.11619  56.829923      54.597251    
65.500000 50.500000 0.500000 3.492200     -1.50432  61.817743      54.946034    
70.500000 50.500000 0.500000 409.715607      0.63950  66.805564      55.294816    
75.500000 50.500000 0.500000 410.417786      0.64720  71.793384      55.643598    
80.500000 50.500000 0.500000 615.811096      1.24672  76.781204      55.992381    
85.500000 50.500000 0.500000 381.309998      0.57174  81.769024      56.341163    
90.500000 50.500000 0.500000 29.941099     -1.06362  86.756845      56.689945    
95.500000 50.500000 0.500000 18.742201     -1.13232  91.744665      57.038728    
0.500000 55.500000 0.500000 431.478302      0.68634 -3.3727022      55.399683    
5.500000 55.500000 0.500000 199.285599     -0.15414  1.6151180      55.748465    
10.500000 55.500000 0.500000 313.907806      0.32194  6.6029383      56.097248    
15.500000 55.500000 0.500000 848.711121      1.93901  11.590759      56.446030    
20.500000 55.500000 0.500000 1021.297913      2.67379  16.578579      56.794812    
25.500000 55.500000 0.500000 808.152222      1.79597  21.566399      57.143595    
30.500000 55.500000 0.500000 695.593323      1.48517  26.554219      57.492377    
35.500000 55.500000 0.500000 172.298904     -0.28258  31.542040      57.841160    
40.500000 55.500000 0.500000 39.516701     -0.99961  36.529860      58.189942    
45.500000 55.500000 0.500000 20.670000     -1.12050  41.517680      58.538724    
50.500000 55.500000 0.500000 16.385599     -1.18126  46.505500      58.887507    
55.500000 55.500000 0.500000 70.065598     -0.82830  51.493321      59.236289    
60.500000 55.500000 0.500000 293.609985      0.26956  56.481141      59.585071    
65.500000 55.500000 0.500000 180.929993     -0.24365  61.468961      59.933854    
70.500000 55.500000 0.500000 256.683289      0.10989  66.456781      60.282636    
75.500000 55.500000 0.500000 276.936615      0.19231  71.444602      60.631419    
80.500000 55.500000 0.500000 165.742203     -0.30220  76.432422      60.980201    
85.500000 55.500000 0.500000 120.544403     -0.52800  81.420242      61.328983    
90.500000 55.500000 0.500000 0.000000     -3.02334  86.408062      61.677766    
95.500000 55.500000 0.500000 251.179993      0.09099  91.395883      62.026548    
0.500000 60.500000 0.500000 364.876709      0.50651 -3.7214846      60.387503    
5.500000 60.500000 0.500000 130.824493     -0.46421  1.2663356      60.736286    
10.500000 60.500000 0.500000 220.403305     -0.00313  6.2541559      61.085068    
15.500000 60.500000 0.500000 904.667725      2.08028  11.241976      61.433850    
20.500000 60.500000 0.500000 780.570007      1.68236  16.229796      61.782633    
25.500000 60.500000 0.500000 732.206726      1.56535  21.217617      62.131415    
30.500000 60.500000 0.500000 206.515594     -0.09099  26.205437      62.480197    
35.500000 60.500000 0.500000 9.820000     -1.34849  31.193257      62.828980    
40.500000 60.500000 0.500000 9.652200     -1.38028  36.181077      63.177762    
45.500000 60.500000 0.500000 0.623300     -1.63285  41.168898      63.526545    
