With Rotated Coordinates: Normal Score Transform: pygeostat_saved_data
 7
X
Y
Z
value
NS_value
Rotated X
Rotated Y
0.500000 0.500000 0.500000 0.000000     -2.67379 0.40557979     0.57922796    
5.500000 0.500000 0.500000 0.000000     -2.37603  5.3296186      1.4474688    
10.500000 0.500000 0.500000 204.054993     -0.10989  10.253657      2.3157097    
15.500000 0.500000 0.500000 157.588303     -0.34180  15.177696      3.1839506    
20.500000 0.500000 0.500000 210.154999     -0.06585  20.101735      4.0521915    
25.500000 0.500000 0.500000 386.173309      0.59402  25.025774      4.9204324    
30.500000 0.500000 0.500000 422.756592      0.66274  29.949812      5.7886733    
35.500000 0.500000 0.500000 541.809998      0.99961  34.873851      6.6569141    
40.500000 0.500000 0.500000 576.163330      1.15644  39.797890      7.5251550    
45.500000 0.500000 0.500000 549.518372      1.04181  44.721929      8.3933959    
50.500000 0.500000 0.500000 200.958298     -0.13514  49.645967      9.2616368    
55.500000 0.500000 0.500000 375.029907      0.54246  54.570006      10.129878    
60.500000 0.500000 0.500000 320.968292      0.34180  59.494045      10.998119    
65.500000 0.500000 0.500000 374.281708      0.53522  64.418084      11.866359    
70.500000 0.500000 0.500000 270.466705      0.16048  69.342123      12.734600    
75.500000 0.500000 0.500000 14.636700     -1.21991  74.266161      13.602841    
80.500000 0.500000 0.500000 138.963303     -0.41588  79.190200      14.471082    
85.500000 0.500000 0.500000 330.253296      0.37522  84.114239      15.339323    
90.500000 0.500000 0.500000 363.000000      0.49940  89.038278      16.207564    
95.500000 0.500000 0.500000 122.781700     -0.51365  93.962316      17.075805    
0.500000 5.500000 0.500000 0.000000     -1.89949 -.46266109      5.5032667    
5.500000 5.500000 0.500000 11.474400     -1.27446  4.4613777      6.3715076    
10.500000 5.500000 0.500000 43.175598     -0.94924  9.3854164      7.2397485    
15.500000 5.500000 0.500000 107.290001     -0.60904  14.309455      8.1079894    
20.500000 5.500000 0.500000 281.265503      0.21150  19.233494      8.9762303    
25.500000 5.500000 0.500000 313.061096      0.30877  24.157533      9.8444711    
30.500000 5.500000 0.500000 424.531097      0.67056  29.081572      10.712712    
35.500000 5.500000 0.500000 253.062195      0.10358  34.005610      11.580953    
40.500000 5.500000 0.500000 407.880005      0.63183  38.929649      12.449194    
45.500000 5.500000 0.500000 222.167801      0.00313  43.853688      13.317435    
50.500000 5.500000 0.500000 283.696686      0.24365  48.777727      14.185676    
55.500000 5.500000 0.500000 216.302200     -0.03447  53.701765      15.053916    
60.500000 5.500000 0.500000 261.458893      0.12882  58.625804      15.922157    
65.500000 5.500000 0.500000 235.391098      0.04702  63.549843      16.790398    
70.500000 5.500000 0.500000 474.660004      0.81950  68.473882      17.658639    
75.500000 5.500000 0.500000 277.003296      0.19870  73.397920      18.526880    
80.500000 5.500000 0.500000 428.578888      0.67843  78.321959      19.395121    
85.500000 5.500000 0.500000 772.396606      1.65710  83.245998      20.263362    
90.500000 5.500000 0.500000 503.337799      0.90117  88.170037      21.131603    
95.500000 5.500000 0.500000 177.917801     -0.26307  93.094075      21.999843    
0.500000 10.500000 0.500000 66.873299     -0.84609 -1.3309020      10.427305    
5.500000 10.500000 0.500000 66.746696     -0.86416  3.5931368      11.295546    
10.500000 10.500000 0.500000 77.235603     -0.78492  8.5171756      12.163787    
15.500000 10.500000 0.500000 94.454399     -0.69429  13.441214      13.032028    
20.500000 10.500000 0.500000 51.272202     -0.92975  18.365253      13.900269    
25.500000 10.500000 0.500000 234.729996      0.04074  23.289292      14.768510    
30.500000 10.500000 0.500000 528.935608      0.95912  28.213331      15.636751    
35.500000 10.500000 0.500000 482.937805      0.85509  33.137369      16.504992    
40.500000 10.500000 0.500000 505.185486      0.92014  38.061408      17.373233    
45.500000 10.500000 0.500000 65.401100     -0.89180  42.985447      18.241473    
50.500000 10.500000 0.500000 73.295601     -0.79348  47.909486      19.109714    
55.500000 10.500000 0.500000 219.704498     -0.00940  52.833524      19.977955    
60.500000 10.500000 0.500000 225.733307      0.01567  57.757563      20.846196    
65.500000 10.500000 0.500000 182.372192     -0.23720  62.681602      21.714437    
70.500000 10.500000 0.500000 390.133301      0.60151  67.605641      22.582678    
75.500000 10.500000 0.500000 93.995598     -0.70229  72.529680      23.450919    
80.500000 10.500000 0.500000 445.234497      0.74297  77.453718      24.319160    
85.500000 10.500000 0.500000 377.331085      0.54974  82.377757      25.187400    
90.500000 10.500000 0.500000 231.436707      0.02820  87.301796      26.055641    
95.500000 10.500000 0.500000 104.372200     -0.63183  92.225835      26.923882    
0.500000 15.500000 0.500000 541.830017      1.00999 -2.1991429      15.351344    
5.500000 15.500000 0.500000 172.673294     -0.27606  2.7248959      16.219585    
10.500000 15.500000 0.500000 87.331100     -0.72655  7.6489347      17.087826    
15.500000 15.500000 0.500000 186.407806     -0.21150  12.572973      17.956067    
20.500000 15.500000 0.500000 118.986702     -0.54246  17.497012      18.824308    
25.500000 15.500000 0.500000 208.202194     -0.07841  22.421051      19.692549    
30.500000 15.500000 0.500000 676.192322      1.44842  27.345090      20.560790    
35.500000 15.500000 0.500000 554.272217      1.06362  32.269129      21.429030    
40.500000 15.500000 0.500000 558.902222      1.10884  37.193167      22.297271    
45.500000 15.500000 0.500000 272.997803      0.16683  42.117206      23.165512    
50.500000 15.500000 0.500000 81.733299     -0.75959  47.041245      24.033753    
55.500000 15.500000 0.500000 313.634399      0.31534  51.965284      24.901994    
60.500000 15.500000 0.500000 145.955597     -0.38195  56.889322      25.770235    
65.500000 15.500000 0.500000 191.756699     -0.17956  61.813361      26.638476    
70.500000 15.500000 0.500000 113.223297     -0.56437  66.737400      27.506717    
75.500000 15.500000 0.500000 87.401100     -0.71842  71.661439      28.374957    
80.500000 15.500000 0.500000 191.653305     -0.19231  76.585477      29.243198    
85.500000 15.500000 0.500000 343.973389      0.40905  81.509516      30.111439    
90.500000 15.500000 0.500000 90.415604     -0.71033  86.433555      30.979680    
95.500000 15.500000 0.500000 341.132202      0.40225  91.357594      31.847921    
0.500000 20.500000 0.500000 633.525024      1.30322 -3.0673837      20.275383    
5.500000 20.500000 0.500000 667.548889      1.39671  1.8566550      21.143624    
10.500000 20.500000 0.500000 482.946686      0.86416  6.7806938      22.011865    
15.500000 20.500000 0.500000 770.286682      1.63285  11.704733      22.880106    
20.500000 20.500000 0.500000 294.677795      0.28911  16.628771      23.748347    
25.500000 20.500000 0.500000 305.768890      0.29565  21.552810      24.616587    
30.500000 20.500000 0.500000 479.667786      0.84609  26.476849      25.484828    
35.500000 20.500000 0.500000 605.803284      1.23320  31.400888      26.353069    
40.500000 20.500000 0.500000 218.581100     -0.02193  36.324926      27.221310    
45.500000 20.500000 0.500000 443.858887      0.73474  41.248965      28.089551    
50.500000 20.500000 0.500000 224.752197      0.00940  46.173004      28.957792    
55.500000 20.500000 0.500000 357.417786      0.47821  51.097043      29.826033    
60.500000 20.500000 0.500000 329.866608      0.36850  56.021081      30.694274    
65.500000 20.500000 0.500000 0.000000     -1.93901  60.945120      31.562514    
70.500000 20.500000 0.500000 9.778900     -1.36421  65.869159      32.430755    
75.500000 20.500000 0.500000 252.237793      0.09729  70.793198      33.298996    
80.500000 20.500000 0.500000 459.354401      0.75959  75.717237      34.167237    
85.500000 20.500000 0.500000 150.772202     -0.37522  80.641275      35.035478    
90.500000 20.500000 0.500000 277.854401      0.20509  85.565314      35.903719    
95.500000 20.500000 0.500000 358.205505      0.48525  90.489353      36.771960    
0.500000 25.500000 0.500000 943.635010      2.37603 -3.9356246      25.199422    
5.500000 25.500000 0.500000 804.471130      1.76538 0.98841415      26.067663    
10.500000 25.500000 0.500000 659.869995      1.36421  5.9124529      26.935904    
15.500000 25.500000 0.500000 556.913330      1.08595  10.836492      27.804144    
20.500000 25.500000 0.500000 346.709991      0.43646  15.760530      28.672385    
25.500000 25.500000 0.500000 80.099998     -0.77642  20.684569      29.540626    
30.500000 25.500000 0.500000 499.897797      0.89180  25.608608      30.408867    
35.500000 25.500000 0.500000 720.216675      1.52403  30.532647      31.277108    
40.500000 25.500000 0.500000 350.205505      0.45724  35.456686      32.145349    
45.500000 25.500000 0.500000 530.035522      0.97916  40.380724      33.013590    
50.500000 25.500000 0.500000 468.263306      0.78492  45.304763      33.881831    
55.500000 25.500000 0.500000 440.191101      0.71033  50.228802      34.750071    
60.500000 25.500000 0.500000 281.331085      0.21791  55.152841      35.618312    
65.500000 25.500000 0.500000 104.641098     -0.62419  60.076879      36.486553    
70.500000 25.500000 0.500000 14.106700     -1.23320  65.000918      37.354794    
75.500000 25.500000 0.500000 144.353302     -0.38870  69.924957      38.223035    
80.500000 25.500000 0.500000 197.258896     -0.16048  74.848996      39.091276    
85.500000 25.500000 0.500000 136.416702     -0.42958  79.773034      39.959517    
90.500000 25.500000 0.500000 152.614395     -0.36180  84.697073      40.827758    
95.500000 25.500000 0.500000 152.516693     -0.36850  89.621112      41.695999    
0.500000 30.500000 0.500000 320.226715      0.33517 -4.8038655      30.123461    
5.500000 30.500000 0.500000 781.194519      1.70874 0.12017326      30.991701    
10.500000 30.500000 0.500000 594.945618      1.20682  5.0442120      31.859942    
15.500000 30.500000 0.500000 546.493408      1.03109  9.9682508      32.728183    
20.500000 30.500000 0.500000 647.992188      1.33310  14.892290      33.596424    
25.500000 30.500000 0.500000 0.000000     -2.49771  19.816328      34.464665    
30.500000 30.500000 0.500000 570.921082      1.14430  24.740367      35.332906    
35.500000 30.500000 0.500000 943.423279      2.28182  29.664406      36.201147    
40.500000 30.500000 0.500000 569.085571      1.12050  34.588445      37.069388    
45.500000 30.500000 0.500000 108.952202     -0.58656  39.512483      37.937628    
50.500000 30.500000 0.500000 377.399994      0.55704  44.436522      38.805869    
55.500000 30.500000 0.500000 184.411102     -0.21791  49.360561      39.674110    
60.500000 30.500000 0.500000 626.222290      1.26047  54.284600      40.542351    
65.500000 30.500000 0.500000 528.228882      0.94924  59.208638      41.410592    
70.500000 30.500000 0.500000 696.080017      1.50432  64.132677      42.278833    
75.500000 30.500000 0.500000 438.438812      0.70229  69.056716      43.147074    
80.500000 30.500000 0.500000 825.535522      1.89949  73.980755      44.015315    
85.500000 30.500000 0.500000 195.571106     -0.17319  78.904794      44.883556    
90.500000 30.500000 0.500000 0.000000     -2.02859  83.828832      45.751796    
95.500000 30.500000 0.500000 0.000000     -2.08028  88.752871      46.620037    
0.500000 35.500000 0.500000 662.445007      1.38028 -5.6721064      35.047499    
5.500000 35.500000 0.500000 338.700012      0.38870 -.74806762      35.915740    
10.500000 35.500000 0.500000 496.092194      0.88251  4.1759711      36.783981    
15.500000 35.500000 0.500000 445.892212      0.75125  9.1000099      37.652222    
20.500000 35.500000 0.500000 490.066711      0.87330  14.024049      38.520463    
25.500000 35.500000 0.500000 469.837708      0.79348  18.948087      39.388704    
30.500000 35.500000 0.500000 820.145630      1.86273  23.872126      40.256945    
35.500000 35.500000 0.500000 721.133423      1.54436  28.796165      41.125186    
40.500000 35.500000 0.500000 419.187805      0.65495  33.720204      41.993426    
45.500000 35.500000 0.500000 96.012199     -0.67843  38.644243      42.861667    
50.500000 35.500000 0.500000 135.607803     -0.43646  43.568281      43.729908    
55.500000 35.500000 0.500000 157.479996     -0.34845  48.492320      44.598149    
60.500000 35.500000 0.500000 282.026703      0.23076  53.416359      45.466390    
65.500000 35.500000 0.500000 628.464417      1.27446  58.340398      46.334631    
70.500000 35.500000 0.500000 380.188812      0.56437  63.264436      47.202872    
75.500000 35.500000 0.500000 504.958893      0.91061  68.188475      48.071113    
80.500000 35.500000 0.500000 745.307678      1.58706  73.112514      48.939353    
85.500000 35.500000 0.500000 674.889893      1.41353  78.036553      49.807594    
90.500000 35.500000 0.500000 191.685593     -0.18593  82.960591      50.675835    
95.500000 35.500000 0.500000 24.378901     -1.10884  87.884630      51.544076    
0.500000 40.500000 0.500000 283.859985      0.25011 -6.5403473      39.971538    
5.500000 40.500000 0.500000 267.544403      0.14780 -1.6163085      40.839779    
10.500000 40.500000 0.500000 124.724503     -0.49231  3.3077303      41.708020    
15.500000 40.500000 0.500000 126.336700     -0.48525  8.2317690      42.576261    
20.500000 40.500000 0.500000 204.091095     -0.10358  13.155808      43.444502    
25.500000 40.500000 0.500000 293.524506      0.26307  18.079847      44.312743    
30.500000 40.500000 0.500000 557.384521      1.09732  23.003885      45.180983    
35.500000 40.500000 0.500000 819.033386      1.82833  27.927924      46.049224    
40.500000 40.500000 0.500000 876.262207      2.02859  32.851963      46.917465    
45.500000 40.500000 0.500000 159.712204     -0.33517  37.776002      47.785706    
50.500000 40.500000 0.500000 155.172195     -0.35512  42.700040      48.653947    
55.500000 40.500000 0.500000 348.921112      0.44337  47.624079      49.522188    
60.500000 40.500000 0.500000 397.273285      0.61660  52.548118      50.390429    
65.500000 40.500000 0.500000 263.113312      0.14147  57.472157      51.258670    
70.500000 40.500000 0.500000 80.419998     -0.76798  62.396195      52.126910    
75.500000 40.500000 0.500000 0.000000     -1.73636  67.320234      52.995151    
80.500000 40.500000 0.500000 30.223301     -1.04181  72.244273      53.863392    
85.500000 40.500000 0.500000 183.453293     -0.22433  77.168312      54.731633    
90.500000 40.500000 0.500000 217.036697     -0.02820  82.092351      55.599874    
95.500000 40.500000 0.500000 9.561100     -1.39671  87.016389      56.468115    
0.500000 45.500000 0.500000 259.290009      0.12250 -7.4085881      44.895577    
5.500000 45.500000 0.500000 134.901093     -0.44337 -2.4845494      45.763818    
10.500000 45.500000 0.500000 134.422195     -0.45029  2.4394894      46.632059    
15.500000 45.500000 0.500000 233.891098      0.03447  7.3635282      47.500300    
20.500000 45.500000 0.500000 369.962189      0.51365  12.287567      48.368540    
25.500000 45.500000 0.500000 632.985596      1.28871  17.211606      49.236781    
30.500000 45.500000 0.500000 684.366577      1.46654  22.135644      50.105022    
35.500000 45.500000 0.500000 675.041077      1.43076  27.059683      50.973263    
40.500000 45.500000 0.500000 508.486694      0.92975  31.983722      51.841504    
45.500000 45.500000 0.500000 119.627800     -0.53522  36.907761      52.709745    
50.500000 45.500000 0.500000 323.596710      0.34845  41.831800      53.577986    
55.500000 45.500000 0.500000 274.037811      0.17319  46.755838      54.446227    
60.500000 45.500000 0.500000 352.788910      0.46421  51.679877      55.314467    
65.500000 45.500000 0.500000 328.128906      0.36180  56.603916      56.182708    
70.500000 45.500000 0.500000 142.736694     -0.39546  61.527955      57.050949    
75.500000 45.500000 0.500000 182.516693     -0.23076  66.451993      57.919190    
80.500000 45.500000 0.500000 202.179993     -0.12250  71.376032      58.787431    
85.500000 45.500000 0.500000 212.113297     -0.05329  76.300071      59.655672    
90.500000 45.500000 0.500000 107.779999     -0.59402  81.224110      60.523913    
95.500000 45.500000 0.500000 4.686700     -1.48517  86.148148      61.392154    
0.500000 50.500000 0.500000 199.323303     -0.14780 -8.2768290      49.819616    
5.500000 50.500000 0.500000 163.362198     -0.30877 -3.3527903      50.687857    
10.500000 50.500000 0.500000 345.711090      0.42958  1.5712485      51.556097    
15.500000 50.500000 0.500000 385.123413      0.58656  6.4952873      52.424338    
20.500000 50.500000 0.500000 911.576721      2.20435  11.419326      53.292579    
25.500000 50.500000 0.500000 1020.445618      2.49771  16.343365      54.160820    
30.500000 50.500000 0.500000 513.162170      0.93945  21.267404      55.029061    
35.500000 50.500000 0.500000 370.543304      0.52081  26.191442      55.897302    
40.500000 50.500000 0.500000 127.517799     -0.47821  31.115481      56.765543    
45.500000 50.500000 0.500000 56.545601     -0.91061  36.039520      57.633784    
50.500000 50.500000 0.500000 171.891098     -0.28911  40.963559      58.502024    
55.500000 50.500000 0.500000 311.005615      0.30220  45.887597      59.370265    
60.500000 50.500000 0.500000 203.493301     -0.11619  50.811636      60.238506    
65.500000 50.500000 0.500000 3.492200     -1.50432  55.735675      61.106747    
70.500000 50.500000 0.500000 409.715607      0.63950  60.659714      61.974988    
75.500000 50.500000 0.500000 410.417786      0.64720  65.583752      62.843229    
80.500000 50.500000 0.500000 615.811096      1.24672  70.507791      63.711470    
85.500000 50.500000 0.500000 381.309998      0.57174  75.431830      64.579711    
90.500000 50.500000 0.500000 29.941099     -1.06362  80.355869      65.447951    
95.500000 50.500000 0.500000 18.742201     -1.13232  85.279908      66.316192    
0.500000 55.500000 0.500000 431.478302      0.68634 -9.1450699      54.743654    
5.500000 55.500000 0.500000 199.285599     -0.15414 -4.2210311      55.611895    
10.500000 55.500000 0.500000 313.907806      0.32194 0.70300762      56.480136    
15.500000 55.500000 0.500000 848.711121      1.93901  5.6270464      57.348377    
20.500000 55.500000 0.500000 1021.297913      2.67379  10.551085      58.216618    
25.500000 55.500000 0.500000 808.152222      1.79597  15.475124      59.084859    
30.500000 55.500000 0.500000 695.593323      1.48517  20.399163      59.953100    
35.500000 55.500000 0.500000 172.298904     -0.28258  25.323201      60.821341    
40.500000 55.500000 0.500000 39.516701     -0.99961  30.247240      61.689581    
45.500000 55.500000 0.500000 20.670000     -1.12050  35.171279      62.557822    
50.500000 55.500000 0.500000 16.385599     -1.18126  40.095318      63.426063    
55.500000 55.500000 0.500000 70.065598     -0.82830  45.019357      64.294304    
60.500000 55.500000 0.500000 293.609985      0.26956  49.943395      65.162545    
65.500000 55.500000 0.500000 180.929993     -0.24365  54.867434      66.030786    
70.500000 55.500000 0.500000 256.683289      0.10989  59.791473      66.899027    
75.500000 55.500000 0.500000 276.936615      0.19231  64.715512      67.767268    
80.500000 55.500000 0.500000 165.742203     -0.30220  69.639550      68.635509    
85.500000 55.500000 0.500000 120.544403     -0.52800  74.563589      69.503749    
90.500000 55.500000 0.500000 0.000000     -3.02334  79.487628      70.371990    
95.500000 55.500000 0.500000 251.179993      0.09099  84.411667      71.240231    
0.500000 60.500000 0.500000 364.876709      0.50651 -10.013311      59.667693    
5.500000 60.500000 0.500000 130.824493     -0.46421 -5.0892720      60.535934    
10.500000 60.500000 0.500000 220.403305     -0.00313 -.16523326      61.404175    
15.500000 60.500000 0.500000 904.667725      2.08028  4.7588055      62.272416    
20.500000 60.500000 0.500000 780.570007      1.68236  9.6828443      63.140657    
25.500000 60.500000 0.500000 732.206726      1.56535  14.606883      64.008898    
30.500000 60.500000 0.500000 206.515594     -0.09099  19.530922      64.877138    
35.500000 60.500000 0.500000 9.820000     -1.34849  24.454961      65.745379    
40.500000 60.500000 0.500000 9.652200     -1.38028  29.378999      66.613620    
45.500000 60.500000 0.500000 0.623300     -1.63285  34.303038      67.481861    
